FlightKey,ReceiveTime,FlightNo,RegNo,DepAirport,ArrAirport,SOBT,CraftType
2025-08-03_CBG8811_ZGNN_ZLXY,20250802000836,CBG8811,,ZGNN,ZLXY,202508030750,
2025-08-03_CBG8812_ZLYL_ZLXY,20250804011338,CBG8812,B32J1,ZLYL,ZLXY,202508031305,A320
2025-08-03_CBG8812_ZLXY_ZGNN,20250803175751,CBG8812,B32J1,ZLXY,ZGNN,202508031515,A320
2025-08-03_CBG8812_ZLXY_ZGNN,20250803174015,CBG8812,B32J1,ZLXY,ZGNN,202508031515,A320
2025-08-03_CBG8812_ZLXY_ZGNN,20250803161048,CBG8812,B32J1,ZLXY,ZGNN,202508031515,A320
2025-08-03_CBG8812_ZLXY_ZGNN,20250803154034,CBG8812,B32J1,ZLXY,ZGNN,202508031515,A320
2025-08-03_CBG8812_ZLXY_ZGNN,20250803153547,CBG8812,B32J1,ZLXY,ZGNN,202508031515,A320
2025-08-03_CBG8812_ZLXY_ZGNN,20250803151828,CBG8812,B32J1,ZLXY,ZGNN,202508031515,A320
2025-08-03_CBG8812_ZLXY_ZGNN,20250803151329,CBG8812,B32J1,ZLXY,ZGNN,202508031515,A320
2025-08-03_CBG8812_ZLYL_ZLXY,20250803143416,CBG8812,B32J1,ZLYL,ZLXY,202508031305,A320
2025-08-03_CBG8812_ZLYL_ZLXY,20250803141827,CBG8812,B32J1,ZLYL,ZLXY,202508031305,A320
2025-08-03_CBG8812_ZLYL_ZLXY,20250803141302,CBG8812,B32J1,ZLYL,ZLXY,202508031305,A320
2025-08-03_CBG8812_ZLYL_ZLXY,20250803132647,CBG8812,B32J1,ZLYL,ZLXY,202508031305,A320
2025-08-03_CBG8812_ZLYL_ZLXY,20250803132059,CBG8812,B32J1,ZLYL,ZLXY,202508031305,A320
2025-08-03_CBG8812_ZLYL_ZLXY,20250803131751,CBG8812,B32J1,ZLYL,ZLXY,202508031305,A320
2025-08-03_CBG8812_ZLYL_ZLXY,20250803131134,CBG8812,B32J1,ZLYL,ZLXY,202508031305,A320
2025-08-03_CBG8812_ZLYL_ZLXY,20250803130416,CBG8812,B32J1,ZLYL,ZLXY,202508031305,A320
2025-08-03_CBG8812_ZLXY_ZGNN,20250803113537,CBG8812,B32J1,ZLXY,ZGNN,202508031515,A320
2025-08-03_CBG8812_ZLYL_ZLXY,20250803092408,CBG8812,B32J1,ZLYL,ZLXY,202508031305,A320
2025-08-03_CBG8812_ZLXY_ZGNN,20250803004511,CBG8812,,ZLXY,ZGNN,202508031515,
2025-08-03_CBG8812_ZLYL_ZLXY,20250803004443,CBG8812,,ZLYL,ZLXY,202508031305,
2025-08-03_CBG8812_ZLYL_ZLXY,20250802191143,CBG8812,,ZLYL,ZLXY,202508031305,
2025-08-03_CBG8812_ZLXY_ZGNN,20250802191043,CBG8812,,ZLXY,ZGNN,202508031515,
2025-08-03_CBG8812_ZLYL_ZLXY,20250802002055,CBG8812,,ZLYL,ZLXY,202508031305,
2025-08-03_CBG8812_ZLXY_ZGNN,20250802002026,CBG8812,,ZLXY,ZGNN,202508031515,
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250804062012,CBJ5035,B6180,ZGCZ,ZLXY,202508031550,A319
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250804061413,CBJ5035,B6180,ZJHK,ZGCZ,202508031330,A319
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250804061410,CBJ5035,B6180,ZGCZ,ZLXY,202508031550,A319
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250803180234,CBJ5035,B6180,ZGCZ,ZLXY,202508031550,A319
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250803174351,CBJ5035,B6180,ZGCZ,ZLXY,202508031550,A319
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250803170856,CBJ5035,B6180,ZGCZ,ZLXY,202508031550,A319
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250803161617,CBJ5035,B6180,ZGCZ,ZLXY,202508031550,A319
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250803161041,CBJ5035,B6180,ZGCZ,ZLXY,202508031550,A319
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803161020,CBJ5035,B6180,ZJHK,ZGCZ,202508031330,A319
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250803160451,CBJ5035,B6180,ZGCZ,ZLXY,202508031550,A319
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803153008,CBJ5035,B6180,ZJHK,ZGCZ,202508031330,A319
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803151208,CBJ5035,B6180,ZJHK,ZGCZ,202508031330,A319
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803141204,CBJ5035,B6180,ZJHK,ZGCZ,202508031330,A319
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803135221,CBJ5035,B6180,ZJHK,ZGCZ,202508031330,A319
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803134841,CBJ5035,B6180,ZJHK,ZGCZ,202508031330,A319
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803133623,CBJ5035,B6180,ZJHK,ZGCZ,202508031330,A319
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250803133157,CBJ5035,B6180,ZGCZ,ZLXY,202508031550,A319
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803132651,CBJ5035,B6180,ZJHK,ZGCZ,202508031330,A319
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803090846,CBJ5035,B6180,ZJHK,ZGCZ,202508031330,A319
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250803004217,CBJ5035,,ZGCZ,ZLXY,202508031550,
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250803004149,CBJ5035,,ZJHK,ZGCZ,202508031330,
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250802190908,CBJ5035,,ZGCZ,ZLXY,202508031550,
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250802190744,CBJ5035,,ZJHK,ZGCZ,202508031330,
2025-08-03_CBJ5035_ZGCZ_ZLXY,20250802001831,CBJ5035,,ZGCZ,ZLXY,202508031550,
2025-08-03_CBJ5035_ZJHK_ZGCZ,20250802001741,CBJ5035,,ZJHK,ZGCZ,202508031330,
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250804011918,CBJ5036,B6180,ZGCZ,ZJHK,202508030945,A319
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250804011319,CBJ5036,B6180,ZLXY,ZGCZ,202508030635,A319
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250804004556,CBJ5036,B6180,ZLXY,ZGCZ,202508030635,A319
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250804003941,CBJ5036,B6180,ZLXY,ZGCZ,202508030635,A319
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250803114422,CBJ5036,B6180,ZGCZ,ZJHK,202508030945,A319
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250803113400,CBJ5036,B6180,ZGCZ,ZJHK,202508030945,A319
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250803100747,CBJ5036,B6180,ZGCZ,ZJHK,202508030945,A319
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250803100056,CBJ5036,B6180,ZLXY,ZGCZ,202508030635,A319
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250803100027,CBJ5036,B6180,ZGCZ,ZJHK,202508030945,A319
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250803095409,CBJ5036,B6180,ZGCZ,ZJHK,202508030945,A319
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250803092405,CBJ5036,B6180,ZLXY,ZGCZ,202508030635,A319
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250803085230,CBJ5036,B6180,ZLXY,ZGCZ,202508030635,A319
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250803071009,CBJ5036,B6180,ZLXY,ZGCZ,202508030635,A319
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250803065605,CBJ5036,B6180,ZGCZ,ZJHK,202508030945,A319
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250803065035,CBJ5036,B6180,ZLXY,ZGCZ,202508030635,A319
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250803064555,CBJ5036,B6180,ZLXY,ZGCZ,202508030635,A319
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250803062952,CBJ5036,B6180,ZLXY,ZGCZ,202508030635,A319
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250803013930,CBJ5036,B6180,ZLXY,ZGCZ,202508030635,A319
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250803004511,CBJ5036,,ZLXY,ZGCZ,202508030635,
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250803002934,CBJ5036,,ZGCZ,ZJHK,202508030945,
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250802191217,CBJ5036,,ZLXY,ZGCZ,202508030635,
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250802185722,CBJ5036,,ZGCZ,ZJHK,202508030945,
2025-08-03_CBJ5036_ZLXY_ZGCZ,20250802002044,CBJ5036,,ZLXY,ZGCZ,202508030635,
2025-08-03_CBJ5036_ZGCZ_ZJHK,20250802000925,CBJ5036,,ZGCZ,ZJHK,202508030945,
2025-08-03_CBJ5055_ZLXY_ZWYN,20250804011143,CBJ5055,B1249,ZLXY,ZWYN,202508030815,A20N
2025-08-03_CBJ5055_ZLXY_ZWYN,20250804004230,CBJ5055,B1249,ZLXY,ZWYN,202508030815,A20N
2025-08-03_CBJ5055_ZLXY_ZWYN,20250804003626,CBJ5055,B1249,ZLXY,ZWYN,202508030815,A20N
2025-08-03_CBJ5055_ZLXY_ZWYN,20250803130414,CBJ5055,B1249,ZLXY,ZWYN,202508030815,A20N
2025-08-03_CBJ5055_ZLXY_ZWYN,20250803125428,CBJ5055,B1249,ZLXY,ZWYN,202508030815,A20N
2025-08-03_CBJ5055_ZLXY_ZWYN,20250803090758,CBJ5055,B1249,ZLXY,ZWYN,202508030815,A20N
2025-08-03_CBJ5055_ZLXY_ZWYN,20250803085224,CBJ5055,B1249,ZLXY,ZWYN,202508030815,A20N
2025-08-03_CBJ5055_ZLXY_ZWYN,20250803082134,CBJ5055,B1249,ZLXY,ZWYN,202508030815,A20N
2025-08-03_CBJ5055_ZLXY_ZWYN,20250803081758,CBJ5055,B1249,ZLXY,ZWYN,202508030815,A20N
2025-08-03_CBJ5055_ZLXY_ZWYN,20250803051557,CBJ5055,B1249,ZLXY,ZWYN,202508030815,A20N
2025-08-03_CBJ5055_ZLXY_ZWYN,20250803004111,CBJ5055,,ZLXY,ZWYN,202508030815,
2025-08-03_CBJ5055_ZLXY_ZWYN,20250802190525,CBJ5055,,ZLXY,ZWYN,202508030815,
2025-08-03_CBJ5055_ZLXY_ZWYN,20250802001615,CBJ5055,,ZLXY,ZWYN,202508030815,
2025-08-03_CBJ5056_ZWYN_ZLXY,20250803172032,CBJ5056,B1249,ZWYN,ZLXY,202508031330,A20N
2025-08-03_CBJ5056_ZWYN_ZLXY,20250803170851,CBJ5056,B1249,ZWYN,ZLXY,202508031330,A20N
2025-08-03_CBJ5056_ZWYN_ZLXY,20250803141250,CBJ5056,B1249,ZWYN,ZLXY,202508031330,A20N
2025-08-03_CBJ5056_ZWYN_ZLXY,20250803134853,CBJ5056,B1249,ZWYN,ZLXY,202508031330,A20N
2025-08-03_CBJ5056_ZWYN_ZLXY,20250803134252,CBJ5056,B1249,ZWYN,ZLXY,202508031330,A20N
2025-08-03_CBJ5056_ZWYN_ZLXY,20250803133640,CBJ5056,B1249,ZWYN,ZLXY,202508031330,A20N
2025-08-03_CBJ5056_ZWYN_ZLXY,20250803133210,CBJ5056,B1249,ZWYN,ZLXY,202508031330,A20N
2025-08-03_CBJ5056_ZWYN_ZLXY,20250803094357,CBJ5056,B1249,ZWYN,ZLXY,202508031330,A20N
2025-08-03_CBJ5056_ZWYN_ZLXY,20250803004015,CBJ5056,,ZWYN,ZLXY,202508031330,
2025-08-03_CBJ5056_ZWYN_ZLXY,20250802190610,CBJ5056,,ZWYN,ZLXY,202508031330,
2025-08-03_CBJ5056_ZWYN_ZLXY,20250802001659,CBJ5056,,ZWYN,ZLXY,202508031330,
2025-08-03_CBJ5069_ZLXY_ZYTX,20250804011114,CBJ5069,B8170,ZLXY,ZYTX,202508030655,A320
2025-08-03_CBJ5069_ZLXY_ZYTX,20250804004212,CBJ5069,B8170,ZLXY,ZYTX,202508030655,A320
2025-08-03_CBJ5069_ZLXY_ZYTX,20250804003513,CBJ5069,B8170,ZLXY,ZYTX,202508030655,A320
2025-08-03_CBJ5069_ZLXY_ZYTX,20250803094340,CBJ5069,B8170,ZLXY,ZYTX,202508030655,A320
2025-08-03_CBJ5069_ZLXY_ZYTX,20250803092824,CBJ5069,B8170,ZLXY,ZYTX,202508030655,A320
2025-08-03_CBJ5069_ZLXY_ZYTX,20250803080851,CBJ5069,B8170,ZLXY,ZYTX,202508030655,A320
2025-08-03_CBJ5069_ZLXY_ZYTX,20250803071812,CBJ5069,B8170,ZLXY,ZYTX,202508030655,A320
2025-08-03_CBJ5069_ZLXY_ZYTX,20250803070946,CBJ5069,B8170,ZLXY,ZYTX,202508030655,A320
2025-08-03_CBJ5069_ZLXY_ZYTX,20250803070239,CBJ5069,B8170,ZLXY,ZYTX,202508030655,A320
2025-08-03_CBJ5069_ZLXY_ZYTX,20250803022908,CBJ5069,B8170,ZLXY,ZYTX,202508030655,A320
2025-08-03_CBJ5069_ZLXY_ZYTX,20250803003623,CBJ5069,,ZLXY,ZYTX,202508030655,
2025-08-03_CBJ5069_ZLXY_ZYTX,20250802190241,CBJ5069,,ZLXY,ZYTX,202508030655,
2025-08-03_CBJ5069_ZLXY_ZYTX,20250802001452,CBJ5069,,ZLXY,ZYTX,202508030655,
2025-08-03_CBJ5070_ZYTX_ZLXY,20250804012205,CBJ5070,B1643,ZYTX,ZLXY,202508032200,A320
2025-08-03_CBJ5070_ZYTX_ZLXY,20250804012057,CBJ5070,B1643,ZYTX,ZLXY,202508032200,A320
2025-08-03_CBJ5070_ZYTX_ZLXY,20250804011421,CBJ5070,B1643,ZYTX,ZLXY,202508032200,A320
2025-08-03_CBJ5070_ZYTX_ZLXY,20250803230612,CBJ5070,B1643,ZYTX,ZLXY,202508032200,A320
2025-08-03_CBJ5070_ZYTX_ZLXY,20250803221149,CBJ5070,B1643,ZYTX,ZLXY,202508032200,A320
2025-08-03_CBJ5070_ZYTX_ZLXY,20250803220624,CBJ5070,B1643,ZYTX,ZLXY,202508032200,A320
2025-08-03_CBJ5070_ZYTX_ZLXY,20250803215507,CBJ5070,B1643,ZYTX,ZLXY,202508032200,A320
2025-08-03_CBJ5070_ZYTX_ZLXY,20250803214551,CBJ5070,B1643,ZYTX,ZLXY,202508032200,A320
2025-08-03_CBJ5070_ZYTX_ZLXY,20250803180158,CBJ5070,B1643,ZYTX,ZLXY,202508032200,A320
2025-08-03_CBJ5070_ZYTX_ZLXY,20250803145556,CBJ5070,,ZYTX,ZLXY,202508032200,
2025-08-03_CBJ5070_ZYTX_ZLXY,20250803002230,CBJ5070,,ZYTX,ZLXY,202508032200,
2025-08-03_CBJ5070_ZYTX_ZLXY,20250802185453,CBJ5070,,ZYTX,ZLXY,202508032200,
2025-08-03_CBJ5070_ZYTX_ZLXY,20250802000833,CBJ5070,,ZYTX,ZLXY,202508032200,
2025-08-03_CBJ5077_ZLXY_ZUCK,20250804011232,CBJ5077,B6402,ZLXY,ZUCK,202508030805,A319
2025-08-03_CBJ5077_ZLXY_ZUCK,20250804004236,CBJ5077,B6402,ZLXY,ZUCK,202508030805,A319
2025-08-03_CBJ5077_ZLXY_ZUCK,20250804003622,CBJ5077,B6402,ZLXY,ZUCK,202508030805,A319
2025-08-03_CBJ5077_ZLXY_ZUCK,20250803100734,CBJ5077,B6402,ZLXY,ZUCK,202508030805,A319
2025-08-03_CBJ5077_ZLXY_ZUCK,20250803095429,CBJ5077,B6402,ZLXY,ZUCK,202508030805,A319
2025-08-03_CBJ5077_ZLXY_ZUCK,20250803090830,CBJ5077,B6402,ZLXY,ZUCK,202508030805,A319
2025-08-03_CBJ5077_ZLXY_ZUCK,20250803083824,CBJ5077,B6402,ZLXY,ZUCK,202508030805,A319
2025-08-03_CBJ5077_ZLXY_ZUCK,20250803081758,CBJ5077,B6402,ZLXY,ZUCK,202508030805,A319
2025-08-03_CBJ5077_ZLXY_ZUCK,20250803080842,CBJ5077,B6402,ZLXY,ZUCK,202508030805,A319
2025-08-03_CBJ5077_ZLXY_ZUCK,20250803040204,CBJ5077,B6402,ZLXY,ZUCK,202508030805,A319
2025-08-03_CBJ5077_ZLXY_ZUCK,20250803004237,CBJ5077,,ZLXY,ZUCK,202508030805,
2025-08-03_CBJ5077_ZLXY_ZUCK,20250802190843,CBJ5077,,ZLXY,ZUCK,202508030805,
2025-08-03_CBJ5077_ZLXY_ZUCK,20250802001842,CBJ5077,,ZLXY,ZUCK,202508030805,
2025-08-03_CBJ5078_ZUCK_ZLXY,20250804011753,CBJ5078,B6402,ZUCK,ZLXY,202508031045,A319
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803122732,CBJ5078,B6402,ZUCK,ZLXY,202508031045,A319
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803122207,CBJ5078,B6402,ZUCK,ZLXY,202508031045,A319
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803121214,CBJ5078,B6402,ZUCK,ZLXY,202508031045,A319
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803120617,CBJ5078,B6402,ZUCK,ZLXY,202508031045,A319
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803110938,CBJ5078,B6402,ZUCK,ZLXY,202508031045,A319
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803110412,CBJ5078,B6402,ZUCK,ZLXY,202508031045,A319
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803105817,CBJ5078,B6402,ZUCK,ZLXY,202508031045,A319
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803104534,CBJ5078,B6402,ZUCK,ZLXY,202508031045,A319
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803104134,CBJ5078,B6402,ZUCK,ZLXY,202508031045,A319
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803071310,CBJ5078,B6402,ZUCK,ZLXY,202508031045,A319
2025-08-03_CBJ5078_ZUCK_ZLXY,20250803002716,CBJ5078,,ZUCK,ZLXY,202508031045,
2025-08-03_CBJ5078_ZUCK_ZLXY,20250802185540,CBJ5078,,ZUCK,ZLXY,202508031045,
2025-08-03_CBJ5078_ZUCK_ZLXY,20250802000844,CBJ5078,,ZUCK,ZLXY,202508031045,
2025-08-03_CBJ5095_ZLXY_ZGSD,20250804121450,CBJ5095,B6180,ZLXY,ZGSD,202508031900,A319
2025-08-03_CBJ5095_ZLXY_ZGSD,20250803220054,CBJ5095,B6180,ZLXY,ZGSD,202508031900,A319
2025-08-03_CBJ5095_ZLXY_ZGSD,20250803214620,CBJ5095,B6180,ZLXY,ZGSD,202508031900,A319
2025-08-03_CBJ5095_ZLXY_ZGSD,20250803201320,CBJ5095,B6180,ZLXY,ZGSD,202508031900,A319
2025-08-03_CBJ5095_ZLXY_ZGSD,20250803192033,CBJ5095,B6180,ZLXY,ZGSD,202508031900,A319
2025-08-03_CBJ5095_ZLXY_ZGSD,20250803191958,CBJ5095,B6180,ZLXY,ZGSD,202508031900,A319
2025-08-03_CBJ5095_ZLXY_ZGSD,20250803190954,CBJ5095,B6180,ZLXY,ZGSD,202508031900,A319
2025-08-03_CBJ5095_ZLXY_ZGSD,20250803185919,CBJ5095,B6180,ZLXY,ZGSD,202508031900,A319
2025-08-03_CBJ5095_ZLXY_ZGSD,20250803161004,CBJ5095,B6180,ZLXY,ZGSD,202508031900,A319
2025-08-03_CBJ5095_ZLXY_ZGSD,20250803004614,CBJ5095,,ZLXY,ZGSD,202508031900,
2025-08-03_CBJ5095_ZLXY_ZGSD,20250802191437,CBJ5095,,ZLXY,ZGSD,202508031900,
2025-08-03_CBJ5095_ZLXY_ZGSD,20250802002127,CBJ5095,,ZLXY,ZGSD,202508031900,
2025-08-03_CBJ5096_ZGSD_ZLXY,20250804121410,CBJ5096,B6180,ZGSD,ZLXY,202508032245,A319
2025-08-03_CBJ5096_ZGSD_ZLXY,20250804015551,CBJ5096,B6180,ZGSD,ZLXY,202508032245,A319
2025-08-03_CBJ5096_ZGSD_ZLXY,20250804014951,CBJ5096,B6180,ZGSD,ZLXY,202508032245,A319
2025-08-03_CBJ5096_ZGSD_ZLXY,20250804014141,CBJ5096,B6180,ZGSD,ZLXY,202508032245,A319
2025-08-03_CBJ5096_ZGSD_ZLXY,20250804001111,CBJ5096,B6180,ZGSD,ZLXY,202508032245,A319
2025-08-03_CBJ5096_ZGSD_ZLXY,20250803231753,CBJ5096,B6180,ZGSD,ZLXY,202508032245,A319
2025-08-03_CBJ5096_ZGSD_ZLXY,20250803231223,CBJ5096,B6180,ZGSD,ZLXY,202508032245,A319
2025-08-03_CBJ5096_ZGSD_ZLXY,20250803225952,CBJ5096,B6180,ZGSD,ZLXY,202508032245,A319
2025-08-03_CBJ5096_ZGSD_ZLXY,20250803225404,CBJ5096,B6180,ZGSD,ZLXY,202508032245,A319
2025-08-03_CBJ5096_ZGSD_ZLXY,20250803223750,CBJ5096,B6180,ZGSD,ZLXY,202508032245,A319
2025-08-03_CBJ5096_ZGSD_ZLXY,20250803194613,CBJ5096,B6180,ZGSD,ZLXY,202508032245,A319
2025-08-03_CBJ5096_ZGSD_ZLXY,20250803004051,CBJ5096,,ZGSD,ZLXY,202508032245,
2025-08-03_CBJ5096_ZGSD_ZLXY,20250802190738,CBJ5096,,ZGSD,ZLXY,202508032245,
2025-08-03_CBJ5096_ZGSD_ZLXY,20250802001825,CBJ5096,,ZGSD,ZLXY,202508032245,
2025-08-03_CBJ5105_ZSTX_ZSAM,20250803183918,CBJ5105,B8171,ZSTX,ZSAM,202508031710,A320
2025-08-03_CBJ5105_ZSTX_ZSAM,20250803182831,CBJ5105,B8171,ZSTX,ZSAM,202508031710,A320
2025-08-03_CBJ5105_ZSTX_ZSAM,20250803180914,CBJ5105,B8171,ZSTX,ZSAM,202508031710,A320
2025-08-03_CBJ5105_ZSTX_ZSAM,20250803171419,CBJ5105,B8171,ZSTX,ZSAM,202508031710,A320
2025-08-03_CBJ5105_ZSTX_ZSAM,20250803170830,CBJ5105,B8171,ZSTX,ZSAM,202508031710,A320
2025-08-03_CBJ5105_ZLXY_ZSTX,20250803164151,CBJ5105,B8171,ZLXY,ZSTX,202508031410,A320
2025-08-03_CBJ5105_ZLXY_ZSTX,20250803163150,CBJ5105,B8171,ZLXY,ZSTX,202508031410,A320
2025-08-03_CBJ5105_ZLXY_ZSTX,20250803144553,CBJ5105,B8171,ZLXY,ZSTX,202508031410,A320
2025-08-03_CBJ5105_ZLXY_ZSTX,20250803143956,CBJ5105,B8171,ZLXY,ZSTX,202508031410,A320
2025-08-03_CBJ5105_ZLXY_ZSTX,20250803142801,CBJ5105,B8171,ZLXY,ZSTX,202508031410,A320
2025-08-03_CBJ5105_ZLXY_ZSTX,20250803141205,CBJ5105,B8171,ZLXY,ZSTX,202508031410,A320
2025-08-03_CBJ5105_ZSTX_ZSAM,20250803124950,CBJ5105,B8171,ZSTX,ZSAM,202508031710,A320
2025-08-03_CBJ5105_ZLXY_ZSTX,20250803104145,CBJ5105,B8171,ZLXY,ZSTX,202508031410,A320
2025-08-03_CBJ5105_ZSTX_ZSAM,20250803003225,CBJ5105,,ZSTX,ZSAM,202508031710,
2025-08-03_CBJ5105_ZLXY_ZSTX,20250803003133,CBJ5105,,ZLXY,ZSTX,202508031410,
2025-08-03_CBJ5105_ZSTX_ZSAM,20250802190045,CBJ5105,,ZSTX,ZSAM,202508031710,
2025-08-03_CBJ5105_ZLXY_ZSTX,20250802190041,CBJ5105,,ZLXY,ZSTX,202508031410,
2025-08-03_CBJ5105_ZSTX_ZSAM,20250802001229,CBJ5105,,ZSTX,ZSAM,202508031710,
2025-08-03_CBJ5105_ZLXY_ZSTX,20250802001208,CBJ5105,,ZLXY,ZSTX,202508031410,
2025-08-03_CBJ5106_ZSTX_ZLXY,20250804004722,CBJ5106,B8171,ZSTX,ZLXY,202508032220,A320
2025-08-03_CBJ5106_ZSTX_ZLXY,20250804004708,CBJ5106,B8171,ZSTX,ZLXY,202508032220,A320
2025-08-03_CBJ5106_ZSTX_ZLXY,20250804004149,CBJ5106,B8171,ZSTX,ZLXY,202508032220,A320
2025-08-03_CBJ5106_ZSTX_ZLXY,20250803230621,CBJ5106,B8171,ZSTX,ZLXY,202508032220,A320
2025-08-03_CBJ5106_ZSTX_ZLXY,20250803222746,CBJ5106,B8171,ZSTX,ZLXY,202508032220,A320
