FlightKey,ReceiveTime,FlightNo,RegNo,CraftType,DepAirport,ArrAirport,FODC_ATOT
2025-08-18_CBJ5004_ZSQD_ZLXY,20250819003540,CBJ5004,B6178,A319,ZSQD,ZLXY,202508180021
2025-08-18_CBJ5004_ZSQD_ZLXY,20250819002643,CBJ5004,B6178,A319,ZSQD,ZLXY,202508180021
2025-08-18_CBJ5004_ZSQD_ZLXY,20250818024155,CBJ5004,B6178,A319,ZSQD,ZLXY,202508180021
2025-08-18_CBJ5004_ZSQD_ZLXY,20250818022734,CBJ5004,B6178,A319,ZSQD,ZLXY,202508180021
2025-08-18_CBJ5004_ZSQD_ZLXY,20250818012540,CBJ5004,B6178,A319,ZSQD,ZLXY,202508180021
2025-08-18_CBJ5004_ZSQD_ZLXY,20250818003827,CBJ5004,B6178,A319,ZSQD,ZLXY,202508180021
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818191606,CBJ5035,B6415,A319,ZGCZ,ZLXY,202508181708
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818191009,CBJ5035,B6415,A319,ZGCZ,ZLXY,202508181708
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818182220,CBJ5035,B6415,A319,ZGCZ,ZLXY,202508181708
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818181623,CBJ5035,B6415,A319,ZGCZ,ZLXY,202508181708
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818181010,CBJ5035,B6415,A319,ZGCZ,ZLXY,202508181708
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818172408,CBJ5035,B6415,A319,ZGCZ,ZLXY,202508181708
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250818171942,CBJ5035,B6415,A319,ZJHK,ZGCZ,202508181511
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818171421,CBJ5035,B6415,A319,ZGCZ,ZLXY,202508181708
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250818164607,CBJ5035,B6415,A319,ZJHK,ZGCZ,202508181511
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250818163626,CBJ5035,B6415,A319,ZJHK,ZGCZ,202508181511
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250818160619,CBJ5035,B6415,A319,ZJHK,ZGCZ,202508181511
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250818152212,CBJ5035,B6415,A319,ZJHK,ZGCZ,202508181511
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250819011954,CBJ5036,B6726,A320,ZLXY,ZGCZ,202508180649
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250819011536,CBJ5036,B6726,A320,ZGCZ,ZJHK,202508180954
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250819004006,CBJ5036,B6726,A320,ZLXY,ZGCZ,202508180649
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250819003358,CBJ5036,B6726,A320,ZLXY,ZGCZ,202508180649
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818115351,CBJ5036,B6726,A320,ZGCZ,ZJHK,202508180954
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818114753,CBJ5036,B6726,A320,ZGCZ,ZJHK,202508180954
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818113848,CBJ5036,B6726,A320,ZGCZ,ZJHK,202508180954
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818110852,CBJ5036,B6726,A320,ZGCZ,ZJHK,202508180954
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818101215,CBJ5036,B6726,A320,ZGCZ,ZJHK,202508180954
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818101214,CBJ5036,B6726,A320,ZLXY,ZGCZ,202508180649
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818100820,CBJ5036,B6726,A320,ZGCZ,ZJHK,202508180954
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818100732,CBJ5036,B6726,A320,ZGCZ,ZJHK,202508180954
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818095941,CBJ5036,B6726,A320,ZGCZ,ZJHK,202508180954
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818092406,CBJ5036,B6726,A320,ZLXY,ZGCZ,202508180649
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818091114,CBJ5036,B6726,A320,ZLXY,ZGCZ,202508180649
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818091002,CBJ5036,B6726,A320,ZLXY,ZGCZ,202508180649
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818070649,CBJ5036,B6726,A320,ZLXY,ZGCZ,202508180649
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818070145,CBJ5036,B6726,A320,ZLXY,ZGCZ,202508180649
2025-08-18_CBJ5055_ZLXY_ZWYN,20250819011558,CBJ5055,B1622,A320,ZLXY,ZWYN,202508180825
2025-08-18_CBJ5055_ZLXY_ZWYN,20250819003623,CBJ5055,B1622,A320,ZLXY,ZWYN,202508180825
2025-08-18_CBJ5055_ZLXY_ZWYN,20250819003203,CBJ5055,B1622,A320,ZLXY,ZWYN,202508180825
2025-08-18_CBJ5055_ZLXY_ZWYN,20250818124743,CBJ5055,B1622,A320,ZLXY,ZWYN,202508180825
2025-08-18_CBJ5055_ZLXY_ZWYN,20250818124350,CBJ5055,B1622,A320,ZLXY,ZWYN,202508180825
2025-08-18_CBJ5055_ZLXY_ZWYN,20250818091032,CBJ5055,B1622,A320,ZLXY,ZWYN,202508180825
2025-08-18_CBJ5055_ZLXY_ZWYN,20250818083558,CBJ5055,B1622,A320,ZLXY,ZWYN,202508180825
2025-08-18_CBJ5056_ZWYN_ZLXY,20250818172420,CBJ5056,B1622,A320,ZWYN,ZLXY,202508181330
2025-08-18_CBJ5056_ZWYN_ZLXY,20250818171007,CBJ5056,B1622,A320,ZWYN,ZLXY,202508181330
2025-08-18_CBJ5056_ZWYN_ZLXY,20250818141443,CBJ5056,B1622,A320,ZWYN,ZLXY,202508181330
2025-08-18_CBJ5056_ZWYN_ZLXY,20250818133948,CBJ5056,B1622,A320,ZWYN,ZLXY,202508181330
2025-08-18_CBJ5056_ZWYN_ZLXY,20250818133617,CBJ5056,B1622,A320,ZWYN,ZLXY,202508181330
2025-08-18_CBJ5077_ZLXY_ZUCK,20250819011451,CBJ5077,B6178,A319,ZLXY,ZUCK,202508180831
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818095919,CBJ5077,B6178,A319,ZLXY,ZUCK,202508180831
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818095544,CBJ5077,B6178,A319,ZLXY,ZUCK,202508180831
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818091019,CBJ5077,B6178,A319,ZLXY,ZUCK,202508180831
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818084014,CBJ5077,B6178,A319,ZLXY,ZUCK,202508180831
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818083555,CBJ5077,B6178,A319,ZLXY,ZUCK,202508180831
2025-08-18_CBJ5078_ZUCK_ZLXY,20250819011925,CBJ5078,B6178,A319,ZUCK,ZLXY,202508181053
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818122816,CBJ5078,B6178,A319,ZUCK,ZLXY,202508181053
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818121605,CBJ5078,B6178,A319,ZUCK,ZLXY,202508181053
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818121159,CBJ5078,B6178,A319,ZUCK,ZLXY,202508181053
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818120823,CBJ5078,B6178,A319,ZUCK,ZLXY,202508181053
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818110827,CBJ5078,B6178,A319,ZUCK,ZLXY,202508181053
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818110802,CBJ5078,B6178,A319,ZUCK,ZLXY,202508181053
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818110038,CBJ5078,B6178,A319,ZUCK,ZLXY,202508181053
2025-08-18_CBJ5095_ZLXY_ZGSD,20250819004409,CBJ5095,B6415,A319,ZLXY,ZGSD,202508182125
2025-08-18_CBJ5095_ZLXY_ZGSD,20250819004237,CBJ5095,B6415,A319,ZLXY,ZGSD,202508182125
2025-08-18_CBJ5095_ZLXY_ZGSD,20250819004224,CBJ5095,B6415,A319,ZLXY,ZGSD,202508182125
2025-08-18_CBJ5095_ZLXY_ZGSD,20250819004212,CBJ5095,B6415,A319,ZLXY,ZGSD,202508182125
2025-08-18_CBJ5095_ZLXY_ZGSD,20250819003326,CBJ5095,B6415,A319,ZLXY,ZGSD,202508182125
2025-08-18_CBJ5095_ZLXY_ZGSD,20250819000747,CBJ5095,B6415,A319,ZLXY,ZGSD,202508182125
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818235750,CBJ5095,B6415,A319,ZLXY,ZGSD,202508182125
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818220827,CBJ5095,B6415,A319,ZLXY,ZGSD,202508182125
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818213837,CBJ5095,B6415,A319,ZLXY,ZGSD,202508182125
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818213309,CBJ5095,B6415,A319,ZLXY,ZGSD,202508182125
2025-08-18_CBJ5105_ZLXY_ZSTX,20250819003511,CBJ5105,B6725,A320,ZLXY,ZSTX,202508181428
2025-08-18_CBJ5105_ZLXY_ZSTX,20250819002509,CBJ5105,B6725,A320,ZLXY,ZSTX,202508181428
2025-08-18_CBJ5105_ZSTX_ZSAM,20250818183426,CBJ5105,B6725,A320,ZSTX,ZSAM,202508181703
2025-08-18_CBJ5105_ZSTX_ZSAM,20250818181624,CBJ5105,B6725,A320,ZSTX,ZSAM,202508181703
2025-08-18_CBJ5105_ZSTX_ZSAM,20250818181011,CBJ5105,B6725,A320,ZSTX,ZSAM,202508181703
2025-08-18_CBJ5105_ZSTX_ZSAM,20250818171433,CBJ5105,B6725,A320,ZSTX,ZSAM,202508181703
2025-08-18_CBJ5105_ZSTX_ZSAM,20250818170955,CBJ5105,B6725,A320,ZSTX,ZSAM,202508181703
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818164149,CBJ5105,B6725,A320,ZLXY,ZSTX,202508181428
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818163151,CBJ5105,B6725,A320,ZLXY,ZSTX,202508181428
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818150609,CBJ5105,B6725,A320,ZLXY,ZSTX,202508181428
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818143947,CBJ5105,B6725,A320,ZLXY,ZSTX,202508181428
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818143546,CBJ5105,B6725,A320,ZLXY,ZSTX,202508181428
2025-08-18_CBJ5106_ZSTX_ZLXY,20250818233034,CBJ5106,B6725,A320,ZSTX,ZLXY,202508182130
2025-08-18_CBJ5106_ZSTX_ZLXY,20250818231744,CBJ5106,B6725,A320,ZSTX,ZLXY,202508182130
2025-08-18_CBJ5106_ZSTX_ZLXY,20250818220749,CBJ5106,B6725,A320,ZSTX,ZLXY,202508182130
2025-08-18_CBJ5106_ZSTX_ZLXY,20250818213812,CBJ5106,B6725,A320,ZSTX,ZLXY,202508182130
2025-08-18_CBJ5106_ZSAM_ZSTX,20250818205156,CBJ5106,B6725,A320,ZSAM,ZSTX,202508181923
2025-08-18_CBJ5106_ZSAM_ZSTX,20250818204259,CBJ5106,B6725,A320,ZSAM,ZSTX,202508181923
2025-08-18_CBJ5106_ZSAM_ZSTX,20250818193149,CBJ5106,B6725,A320,ZSAM,ZSTX,202508181923
2025-08-18_CBJ5123_ZBHH_ZBMZ,20250819011906,CBJ5123,B6402,A319,ZBHH,ZBMZ,202508181052
2025-08-18_CBJ5123_ZLXY_ZBHH,20250819011839,CBJ5123,B6402,A319,ZLXY,ZBHH,202508180803
2025-08-18_CBJ5123_ZLXY_ZBHH,20250819004037,CBJ5123,B6402,A319,ZLXY,ZBHH,202508180803
2025-08-18_CBJ5123_ZLXY_ZBHH,20250819003408,CBJ5123,B6402,A319,ZLXY,ZBHH,202508180803
2025-08-18_CBJ5123_ZBHH_ZBMZ,20250818124404,CBJ5123,B6402,A319,ZBHH,ZBMZ,202508181052
2025-08-18_CBJ5123_ZBHH_ZBMZ,20250818123847,CBJ5123,B6402,A319,ZBHH,ZBMZ,202508181052
2025-08-18_CBJ5123_ZBHH_ZBMZ,20250818114418,CBJ5123,B6402,A319,ZBHH,ZBMZ,202508181052
2025-08-18_CBJ5123_ZBHH_ZBMZ,20250818110851,CBJ5123,B6402,A319,ZBHH,ZBMZ,202508181052
2025-08-18_CBJ5123_ZBHH_ZBMZ,20250818110043,CBJ5123,B6402,A319,ZBHH,ZBMZ,202508181052
2025-08-18_CBJ5123_ZLXY_ZBHH,20250818094226,CBJ5123,B6402,A319,ZLXY,ZBHH,202508180803
2025-08-18_CBJ5123_ZLXY_ZBHH,20250818093143,CBJ5123,B6402,A319,ZLXY,ZBHH,202508180803
2025-08-18_CBJ5123_ZLXY_ZBHH,20250818091102,CBJ5123,B6402,A319,ZLXY,ZBHH,202508180803
2025-08-18_CBJ5123_ZLXY_ZBHH,20250818081439,CBJ5123,B6402,A319,ZLXY,ZBHH,202508180803
2025-08-18_CBJ5124_ZBHH_ZLXY,20250818181041,CBJ5124,B6402,A319,ZBHH,ZLXY,202508181615
2025-08-18_CBJ5124_ZBHH_ZLXY,20250818180030,CBJ5124,B6402,A319,ZBHH,ZLXY,202508181615
2025-08-18_CBJ5124_ZBHH_ZLXY,20250818175427,CBJ5124,B6402,A319,ZBHH,ZLXY,202508181615
2025-08-18_CBJ5124_ZBHH_ZLXY,20250818170619,CBJ5124,B6402,A319,ZBHH,ZLXY,202508181615
2025-08-18_CBJ5124_ZBHH_ZLXY,20250818162626,CBJ5124,B6402,A319,ZBHH,ZLXY,202508181615
2025-08-18_CBJ5124_ZBHH_ZLXY,20250818162213,CBJ5124,B6402,A319,ZBHH,ZLXY,202508181615
2025-08-18_CBJ5124_ZBMZ_ZBHH,20250818153433,CBJ5124,B6402,A319,ZBMZ,ZBHH,202508181327
2025-08-18_CBJ5124_ZBMZ_ZBHH,20250818152216,CBJ5124,B6402,A319,ZBMZ,ZBHH,202508181327
2025-08-18_CBJ5124_ZBMZ_ZBHH,20250818142007,CBJ5124,B6402,A319,ZBMZ,ZBHH,202508181327
2025-08-18_CBJ5124_ZBMZ_ZBHH,20250818134423,CBJ5124,B6402,A319,ZBMZ,ZBHH,202508181327
2025-08-18_CBJ5124_ZBMZ_ZBHH,20250818133607,CBJ5124,B6402,A319,ZBMZ,ZBHH,202508181327
2025-08-18_CBJ5159_ZLXY_ZSQD,20250819011650,CBJ5159,B6746,A320,ZLXY,ZSQD,202508180721
2025-08-18_CBJ5159_ZLXY_ZSQD,20250819003619,CBJ5159,B6746,A320,ZLXY,ZSQD,202508180721
2025-08-18_CBJ5159_ZLXY_ZSQD,20250819003145,CBJ5159,B6746,A320,ZLXY,ZSQD,202508180721
2025-08-18_CBJ5159_ZLXY_ZSQD,20250818091948,CBJ5159,B6746,A320,ZLXY,ZSQD,202508180721
2025-08-18_CBJ5159_ZLXY_ZSQD,20250818091555,CBJ5159,B6746,A320,ZLXY,ZSQD,202508180721
2025-08-18_CBJ5159_ZLXY_ZSQD,20250818080855,CBJ5159,B6746,A320,ZLXY,ZSQD,202508180721
2025-08-18_CBJ5159_ZLXY_ZSQD,20250818073207,CBJ5159,B6746,A320,ZLXY,ZSQD,202508180721
2025-08-18_CBJ5159_ZLXY_ZSQD,20250818072804,CBJ5159,B6746,A320,ZLXY,ZSQD,202508180721
2025-08-18_CBJ5160_ZSQD_ZLXY,20250819011416,CBJ5160,B6746,A320,ZSQD,ZLXY,202508181042
2025-08-18_CBJ5160_ZSQD_ZLXY,20250818125206,CBJ5160,B6746,A320,ZSQD,ZLXY,202508181042
2025-08-18_CBJ5160_ZSQD_ZLXY,20250818124342,CBJ5160,B6746,A320,ZSQD,ZLXY,202508181042
2025-08-18_CBJ5160_ZSQD_ZLXY,20250818123819,CBJ5160,B6746,A320,ZSQD,ZLXY,202508181042
2025-08-18_CBJ5160_ZSQD_ZLXY,20250818110807,CBJ5160,B6746,A320,ZSQD,ZLXY,202508181042
2025-08-18_CBJ5160_ZSQD_ZLXY,20250818105421,CBJ5160,B6746,A320,ZSQD,ZLXY,202508181042
2025-08-18_CBJ5160_ZSQD_ZLXY,20250818104945,CBJ5160,B6746,A320,ZSQD,ZLXY,202508181042
2025-08-18_CBJ5175_ZJSY_ZLXY,20250819012058,CBJ5175,B6746,A320,ZJSY,ZLXY,202508182216
2025-08-18_CBJ5175_ZJSY_ZLXY,20250819011338,CBJ5175,B6746,A320,ZJSY,ZLXY,202508182216
2025-08-18_CBJ5175_ZJSY_ZLXY,20250818230638,CBJ5175,B6746,A320,ZJSY,ZLXY,202508182216
2025-08-18_CBJ5175_ZJSY_ZLXY,20250818223258,CBJ5175,B6746,A320,ZJSY,ZLXY,202508182216
2025-08-18_CBJ5175_ZJSY_ZLXY,20250818222215,CBJ5175,B6746,A320,ZJSY,ZLXY,202508182216
2025-08-18_CBJ5176_ZLXY_ZJSY,20250818165609,CBJ5176,B6746,A320,ZLXY,ZJSY,202508181339
2025-08-18_CBJ5176_ZLXY_ZJSY,20250818164602,CBJ5176,B6746,A320,ZLXY,ZJSY,202508181339
2025-08-18_CBJ5176_ZLXY_ZJSY,20250818164146,CBJ5176,B6746,A320,ZLXY,ZJSY,202508181339
2025-08-18_CBJ5176_ZLXY_ZJSY,20250818141419,CBJ5176,B6746,A320,ZLXY,ZJSY,202508181339
2025-08-18_CBJ5176_ZLXY_ZJSY,20250818134957,CBJ5176,B6746,A320,ZLXY,ZJSY,202508181339
2025-08-18_CBJ5205_ZLXY_ZPLJ,20250819011602,CBJ5205,B6180,A319,ZLXY,ZPLJ,202508180744
2025-08-18_CBJ5205_ZLXY_ZPLJ,20250819003605,CBJ5205,B6180,A319,ZLXY,ZPLJ,202508180744
2025-08-18_CBJ5205_ZLXY_ZPLJ,20250819003112,CBJ5205,B6180,A319,ZLXY,ZPLJ,202508180744
2025-08-18_CBJ5205_ZLXY_ZPLJ,20250818100805,CBJ5205,B6180,A319,ZLXY,ZPLJ,202508180744
2025-08-18_CBJ5205_ZLXY_ZPLJ,20250818095931,CBJ5205,B6180,A319,ZLXY,ZPLJ,202508180744
2025-08-18_CBJ5205_ZLXY_ZPLJ,20250818080840,CBJ5205,B6180,A319,ZLXY,ZPLJ,202508180744
2025-08-18_CBJ5205_ZLXY_ZPLJ,20250818075550,CBJ5205,B6180,A319,ZLXY,ZPLJ,202508180744
2025-08-18_CBJ5205_ZLXY_ZPLJ,20250818075149,CBJ5205,B6180,A319,ZLXY,ZPLJ,202508180744
2025-08-18_CBJ5206_ZPLJ_ZLXY,20250819004211,CBJ5206,B6179,A319,ZPLJ,ZLXY,202508182216
2025-08-18_CBJ5206_ZPLJ_ZLXY,20250819003637,CBJ5206,B6179,A319,ZPLJ,ZLXY,202508182216
2025-08-18_CBJ5206_ZPLJ_ZLXY,20250818230630,CBJ5206,B6179,A319,ZPLJ,ZLXY,202508182216
2025-08-18_CBJ5206_ZPLJ_ZLXY,20250818223245,CBJ5206,B6179,A319,ZPLJ,ZLXY,202508182216
2025-08-18_CBJ5241_ZLXY_ZPDL,20250819011944,CBJ5241,B1246,A20N,ZLXY,ZPDL,202508180734
2025-08-18_CBJ5241_ZLXY_ZPDL,20250818095622,CBJ5241,B1246,A20N,ZLXY,ZPDL,202508180734
2025-08-18_CBJ5241_ZLXY_ZPDL,20250818095123,CBJ5241,B1246,A20N,ZLXY,ZPDL,202508180734
2025-08-18_CBJ5241_ZLXY_ZPDL,20250818094229,CBJ5241,B1246,A20N,ZLXY,ZPDL,202508180734
2025-08-18_CBJ5241_ZLXY_ZPDL,20250818081024,CBJ5241,B1246,A20N,ZLXY,ZPDL,202508180734
2025-08-18_CBJ5241_ZLXY_ZPDL,20250818074404,CBJ5241,B1246,A20N,ZLXY,ZPDL,202508180734
2025-08-18_CBJ5242_ZPDL_ZLXY,20250819011730,CBJ5242,B1246,A20N,ZPDL,ZLXY,202508181048
2025-08-18_CBJ5242_ZPDL_ZLXY,20250818132423,CBJ5242,B1246,A20N,ZPDL,ZLXY,202508181048
2025-08-18_CBJ5242_ZPDL_ZLXY,20250818131926,CBJ5242,B1246,A20N,ZPDL,ZLXY,202508181048
2025-08-18_CBJ5242_ZPDL_ZLXY,20250818130454,CBJ5242,B1246,A20N,ZPDL,ZLXY,202508181048
2025-08-18_CBJ5242_ZPDL_ZLXY,20250818125816,CBJ5242,B1246,A20N,ZPDL,ZLXY,202508181048
2025-08-18_CBJ5242_ZPDL_ZLXY,20250818110845,CBJ5242,B1246,A20N,ZPDL,ZLXY,202508181048
2025-08-18_CBJ5242_ZPDL_ZLXY,20250818110024,CBJ5242,B1246,A20N,ZPDL,ZLXY,202508181048
2025-08-18_CBJ5242_ZPDL_ZLXY,20250818105437,CBJ5242,B1246,A20N,ZPDL,ZLXY,202508181048
2025-08-18_CBJ5283_ZLXY_ZGHZ,20250818224634,CBJ5283,B1622,A320,ZLXY,ZGHZ,202508181952
2025-08-18_CBJ5283_ZLXY_ZGHZ,20250818224201,CBJ5283,B1622,A320,ZLXY,ZGHZ,202508181952
2025-08-18_CBJ5283_ZLXY_ZGHZ,20250818223734,CBJ5283,B1622,A320,ZLXY,ZGHZ,202508181952
2025-08-18_CBJ5283_ZLXY_ZGHZ,20250818220247,CBJ5283,B1622,A320,ZLXY,ZGHZ,202508181952
2025-08-18_CBJ5283_ZLXY_ZGHZ,20250818215624,CBJ5283,B1622,A320,ZLXY,ZGHZ,202508181952
2025-08-18_CBJ5283_ZLXY_ZGHZ,20250818200841,CBJ5283,B1622,A320,ZLXY,ZGHZ,202508181952
2025-08-18_CBJ5283_ZLXY_ZGHZ,20250818200355,CBJ5283,B1622,A320,ZLXY,ZGHZ,202508181952
2025-08-18_CBJ5283_ZLXY_ZGHZ,20250818195826,CBJ5283,B1622,A320,ZLXY,ZGHZ,202508181952
2025-08-18_CBJ5284_ZGHZ_ZLXY,20250819014448,CBJ5284,B1622,A320,ZGHZ,ZLXY,202508182321
2025-08-18_CBJ5284_ZGHZ_ZLXY,20250819013358,CBJ5284,B1622,A320,ZGHZ,ZLXY,202508182321
2025-08-18_CBJ5284_ZGHZ_ZLXY,20250819012545,CBJ5284,B1622,A320,ZGHZ,ZLXY,202508182321
2025-08-18_CBJ5284_ZGHZ_ZLXY,20250819012057,CBJ5284,B1622,A320,ZGHZ,ZLXY,202508182321
2025-08-18_CBJ5284_ZGHZ_ZLXY,20250819003430,CBJ5284,B1622,A320,ZGHZ,ZLXY,202508182321
2025-08-18_CBJ5284_ZGHZ_ZLXY,20250818234153,CBJ5284,B1622,A320,ZGHZ,ZLXY,202508182321
2025-08-18_CBJ5284_ZGHZ_ZLXY,20250818233048,CBJ5284,B1622,A320,ZGHZ,ZLXY,202508182321
2025-08-18_CBJ5301_ZLXY_ZSHC,20250819012940,CBJ5301,B1013,A321,ZLXY,ZSHC,202508182326
2025-08-18_CBJ5301_ZLXY_ZSHC,20250819012544,CBJ5301,B1013,A321,ZLXY,ZSHC,202508182326
2025-08-18_CBJ5301_ZLXY_ZSHC,20250819003143,CBJ5301,B1013,A321,ZLXY,ZSHC,202508182326
2025-08-18_CBJ5301_ZLXY_ZSHC,20250818233617,CBJ5301,B1013,A321,ZLXY,ZSHC,202508182326
2025-08-18_CBJ5302_ZSHC_ZLXY,20250818204304,CBJ5302,B1013,A321,ZSHC,ZLXY,202508181811
2025-08-18_CBJ5302_ZSHC_ZLXY,20250818202041,CBJ5302,B1013,A321,ZSHC,ZLXY,202508181811
2025-08-18_CBJ5302_ZSHC_ZLXY,20250818191038,CBJ5302,B1013,A321,ZSHC,ZLXY,202508181811
2025-08-18_CBJ5302_ZSHC_ZLXY,20250818182856,CBJ5302,B1013,A321,ZSHC,ZLXY,202508181811
2025-08-18_CBJ5319_ZLXY_ZLXN,20250819011719,CBJ5319,B6416,A319,ZLXY,ZLXN,202508180716
2025-08-18_CBJ5319_ZLXY_ZLXN,20250819003637,CBJ5319,B6416,A319,ZLXY,ZLXN,202508180716
