FlightKey,ReceiveTime,FlightNo,RegNo,CraftType,DepAirport,ArrAirport,FODC_ATOT
2025-07-30_CBJ5070_ZYTX_ZLXY,20250731012217,CBJ5070,B9961,A320,ZYTX,ZLXY,202507302252
2025-07-30_CBJ5070_ZYTX_ZLXY,20250730230816,CBJ5070,B9961,A320,ZYTX,ZLXY,202507302252
2025-07-30_CBJ5070_ZYTX_ZLXY,20250730230748,CBJ5070,B9961,A320,ZYTX,ZLXY,202507302252
2025-07-30_CBJ5077_ZLXY_ZUCK,20250731011633,CBJ5077,B6727,A320,ZLXY,ZUCK,202507300823
2025-07-30_CBJ5077_ZLXY_ZUCK,20250731003214,CBJ5077,B6727,A320,ZLXY,ZUCK,202507300823
2025-07-30_CBJ5077_ZLXY_ZUCK,20250731002614,CBJ5077,B6727,A320,ZLXY,ZUCK,202507300823
2025-07-30_CBJ5077_ZLXY_ZUCK,20250730094533,CBJ5077,B6727,A320,ZLXY,ZUCK,202507300823
2025-07-30_CBJ5077_ZLXY_ZUCK,20250730093750,CBJ5077,B6727,A320,ZLXY,ZUCK,202507300823
2025-07-30_CBJ5077_ZLXY_ZUCK,20250730090539,CBJ5077,B6727,A320,ZLXY,ZUCK,202507300823
2025-07-30_CBJ5077_ZLXY_ZUCK,20250730083513,CBJ5077,B6727,A320,ZLXY,ZUCK,202507300823
2025-07-30_CBJ5077_ZLXY_ZUCK,20250730083006,CBJ5077,B6727,A320,ZLXY,ZUCK,202507300823
2025-07-30_CBJ5078_ZUCK_ZLXY,20250731012050,CBJ5078,B6727,A320,ZUCK,ZLXY,202507301050
2025-07-30_CBJ5078_ZUCK_ZLXY,20250730174630,CBJ5078,B6727,A320,ZUCK,ZLXY,202507301050
2025-07-30_CBJ5078_ZUCK_ZLXY,20250730110651,CBJ5078,B6727,A320,ZUCK,ZLXY,202507301050
2025-07-30_CBJ5078_ZUCK_ZLXY,20250730110605,CBJ5078,B6727,A320,ZUCK,ZLXY,202507301050
2025-07-30_CBJ5095_ZLXY_ZGSD,20250730233621,CBJ5095,B6402,A319,ZLXY,ZGSD,202507302047
2025-07-30_CBJ5095_ZLXY_ZGSD,20250730232159,CBJ5095,B6402,A319,ZLXY,ZGSD,202507302047
2025-07-30_CBJ5095_ZLXY_ZGSD,20250730222426,CBJ5095,B6402,A319,ZLXY,ZGSD,202507302047
2025-07-30_CBJ5095_ZLXY_ZGSD,20250730221551,CBJ5095,B6402,A319,ZLXY,ZGSD,202507302047
2025-07-30_CBJ5095_ZLXY_ZGSD,20250730211039,CBJ5095,B6402,A319,ZLXY,ZGSD,202507302047
2025-07-30_CBJ5095_ZLXY_ZGSD,20250730205754,CBJ5095,B6402,A319,ZLXY,ZGSD,202507302047
2025-07-30_CBJ5095_ZLXY_ZGSD,20250730205402,CBJ5095,B6402,A319,ZLXY,ZGSD,202507302047
2025-07-30_CBJ5096_ZGSD_ZLXY,20250801001507,CBJ5096,B6402,A319,ZGSD,ZLXY,202507310021
2025-07-30_CBJ5096_ZGSD_ZLXY,20250731030753,CBJ5096,B6402,A319,ZGSD,ZLXY,202507310021
2025-07-30_CBJ5096_ZGSD_ZLXY,20250731025144,CBJ5096,B6402,A319,ZGSD,ZLXY,202507310021
2025-07-30_CBJ5096_ZGSD_ZLXY,20250731014550,CBJ5096,B6402,A319,ZGSD,ZLXY,202507310021
2025-07-30_CBJ5096_ZGSD_ZLXY,20250731014136,CBJ5096,B6402,A319,ZGSD,ZLXY,202507310021
2025-07-30_CBJ5096_ZGSD_ZLXY,20250731012054,CBJ5096,B6402,A319,ZGSD,ZLXY,202507310021
2025-07-30_CBJ5096_ZGSD_ZLXY,20250731012009,CBJ5096,B6402,A319,ZGSD,ZLXY,202507300041
2025-07-30_CBJ5096_ZGSD_ZLXY,20250731004237,CBJ5096,B6402,A319,ZGSD,ZLXY,202507310021
2025-07-30_CBJ5096_ZGSD_ZLXY,20250731004233,CBJ5096,B6402,A319,ZGSD,ZLXY,202507310021
2025-07-30_CBJ5096_ZGSD_ZLXY,20250731003816,CBJ5096,B6402,A319,ZGSD,ZLXY,202507300041
2025-07-30_CBJ5096_ZGSD_ZLXY,20250731003111,CBJ5096,B6402,A319,ZGSD,ZLXY,202507300041
2025-07-30_CBJ5096_ZGSD_ZLXY,20250730033311,CBJ5096,B6402,A319,ZGSD,ZLXY,202507300041
2025-07-30_CBJ5096_ZGSD_ZLXY,20250730032532,CBJ5096,B6402,A319,ZGSD,ZLXY,202507300041
2025-07-30_CBJ5096_ZGSD_ZLXY,20250730030750,CBJ5096,B6402,A319,ZGSD,ZLXY,202507300041
2025-07-30_CBJ5096_ZGSD_ZLXY,20250730012050,CBJ5096,B6402,A319,ZGSD,ZLXY,202507300041
2025-07-30_CBJ5096_ZGSD_ZLXY,20250730005228,CBJ5096,B6402,A319,ZGSD,ZLXY,202507300041
2025-07-30_CBJ5096_ZGSD_ZLXY,20250730004737,CBJ5096,B6402,A319,ZGSD,ZLXY,202507300041
2025-07-30_CBJ5105_ZSTX_ZSAM,20250730185443,CBJ5105,B1811,A320,ZSTX,ZSAM,202507301712
2025-07-30_CBJ5105_ZSTX_ZSAM,20250730183752,CBJ5105,B1811,A320,ZSTX,ZSAM,202507301712
2025-07-30_CBJ5105_ZSTX_ZSAM,20250730180821,CBJ5105,B1811,A320,ZSTX,ZSAM,202507301712
2025-07-30_CBJ5105_ZSTX_ZSAM,20250730174915,CBJ5105,B1811,A320,ZSTX,ZSAM,202507301712
2025-07-30_CBJ5105_ZLXY_ZSTX,20250730173139,CBJ5105,B1811,A320,ZLXY,ZSTX,202507301438
2025-07-30_CBJ5106_ZSTX_ZLXY,20250730235056,CBJ5106,B1811,A320,ZSTX,ZLXY,202507302133
2025-07-30_CBJ5106_ZSTX_ZLXY,20250730233620,CBJ5106,B1811,A320,ZSTX,ZLXY,202507302133
2025-07-30_CBJ5106_ZSTX_ZLXY,20250730232546,CBJ5106,B1811,A320,ZSTX,ZLXY,202507302133
2025-07-30_CBJ5106_ZSTX_ZLXY,20250730221118,CBJ5106,B1811,A320,ZSTX,ZLXY,202507302133
2025-07-30_CBJ5106_ZSTX_ZLXY,20250730214337,CBJ5106,B1811,A320,ZSTX,ZLXY,202507302133
2025-07-30_CBJ5106_ZSAM_ZSTX,20250730211602,CBJ5106,B1811,A320,ZSAM,ZSTX,202507301935
2025-07-30_CBJ5106_ZSAM_ZSTX,20250730210116,CBJ5106,B1811,A320,ZSAM,ZSTX,202507301935
2025-07-30_CBJ5106_ZSAM_ZSTX,20250730200742,CBJ5106,B1811,A320,ZSAM,ZSTX,202507301935
2025-07-30_CBJ5106_ZSAM_ZSTX,20250730194720,CBJ5106,B1811,A320,ZSAM,ZSTX,202507301935
2025-07-30_CBJ5106_ZSAM_ZSTX,20250730194240,CBJ5106,B1811,A320,ZSAM,ZSTX,202507301935
2025-07-30_CBJ5123_ZLXY_ZBHH,20250731012022,CBJ5123,B8072,A320,ZLXY,ZBHH,202507300755
2025-07-30_CBJ5123_ZBHH_ZBMZ,20250731012021,CBJ5123,B8072,A320,ZBHH,ZBMZ,202507301032
2025-07-30_CBJ5123_ZLXY_ZBHH,20250731004129,CBJ5123,B8072,A320,ZLXY,ZBHH,202507300755
2025-07-30_CBJ5123_ZLXY_ZBHH,20250731003021,CBJ5123,B8072,A320,ZLXY,ZBHH,202507300755
2025-07-30_CBJ5123_ZBHH_ZBMZ,20250730174448,CBJ5123,B8072,A320,ZBHH,ZBMZ,202507301032
2025-07-30_CBJ5123_ZBHH_ZBMZ,20250730110650,CBJ5123,B8072,A320,ZBHH,ZBMZ,202507301032
2025-07-30_CBJ5123_ZBHH_ZBMZ,20250730104404,CBJ5123,B8072,A320,ZBHH,ZBMZ,202507301032
2025-07-30_CBJ5123_ZLXY_ZBHH,20250730093819,CBJ5123,B8072,A320,ZLXY,ZBHH,202507300755
2025-07-30_CBJ5123_ZLXY_ZBHH,20250730093148,CBJ5123,B8072,A320,ZLXY,ZBHH,202507300755
2025-07-30_CBJ5123_ZLXY_ZBHH,20250730080629,CBJ5123,B8072,A320,ZLXY,ZBHH,202507300755
2025-07-30_CBJ5123_ZLXY_ZBHH,20250730080141,CBJ5123,B8072,A320,ZLXY,ZBHH,202507300755
2025-07-30_CBJ5124_ZBMZ_ZBHH,20250731012043,CBJ5124,B8072,A320,ZBMZ,ZBHH,202507301316
2025-07-30_CBJ5124_ZBHH_ZLXY,20250730175320,CBJ5124,B8072,A320,ZBHH,ZLXY,202507301550
2025-07-30_CBJ5124_ZBHH_ZLXY,20250730175109,CBJ5124,B8072,A320,ZBHH,ZLXY,202507301550
2025-07-30_CBJ5124_ZBMZ_ZBHH,20250730174554,CBJ5124,B8072,A320,ZBMZ,ZBHH,202507301316
2025-07-30_CBJ5124_ZBHH_ZLXY,20250730172734,CBJ5124,B8072,A320,ZBHH,ZLXY,202507301550
2025-07-30_CBJ5159_ZLXY_ZSQD,20250731011606,CBJ5159,B6867,A320,ZLXY,ZSQD,202507300800
2025-07-30_CBJ5159_ZLXY_ZSQD,20250731003158,CBJ5159,B6867,A320,ZLXY,ZSQD,202507300800
2025-07-30_CBJ5159_ZLXY_ZSQD,20250731002308,CBJ5159,B6867,A320,ZLXY,ZSQD,202507300800
2025-07-30_CBJ5159_ZLXY_ZSQD,20250730101356,CBJ5159,B6867,A320,ZLXY,ZSQD,202507300800
2025-07-30_CBJ5159_ZLXY_ZSQD,20250730100539,CBJ5159,B6867,A320,ZLXY,ZSQD,202507300800
2025-07-30_CBJ5159_ZLXY_ZSQD,20250730095744,CBJ5159,B6867,A320,ZLXY,ZSQD,202507300800
2025-07-30_CBJ5159_ZLXY_ZSQD,20250730090603,CBJ5159,B6867,A320,ZLXY,ZSQD,202507300800
2025-07-30_CBJ5159_ZLXY_ZSQD,20250730080615,CBJ5159,B6867,A320,ZLXY,ZSQD,202507300800
2025-07-30_CBJ5160_ZSQD_ZLXY,20250731012033,CBJ5160,B6867,A320,ZSQD,ZLXY,202507301122
2025-07-30_CBJ5160_ZSQD_ZLXY,20250730174546,CBJ5160,B6867,A320,ZSQD,ZLXY,202507301122
2025-07-30_CBJ5175_ZJSY_ZLXY,20250731022412,CBJ5175,B6867,A320,ZJSY,ZLXY,202507302319
2025-07-30_CBJ5175_ZJSY_ZLXY,20250731020743,CBJ5175,B6867,A320,ZJSY,ZLXY,202507302319
2025-07-30_CBJ5175_ZJSY_ZLXY,20250731003050,CBJ5175,B6867,A320,ZJSY,ZLXY,202507302319
2025-07-30_CBJ5175_ZJSY_ZLXY,20250730233024,CBJ5175,B6867,A320,ZJSY,ZLXY,202507302319
2025-07-30_CBJ5175_ZJSY_ZLXY,20250730233012,CBJ5175,B6867,A320,ZJSY,ZLXY,202507302319
2025-07-30_CBJ5176_ZLXY_ZJSY,20250730183739,CBJ5176,B6867,A320,ZLXY,ZJSY,202507301507
2025-07-30_CBJ5176_ZLXY_ZJSY,20250730183232,CBJ5176,B6867,A320,ZLXY,ZJSY,202507301507
2025-07-30_CBJ5176_ZLXY_ZJSY,20250730182353,CBJ5176,B6867,A320,ZLXY,ZJSY,202507301507
2025-07-30_CBJ5176_ZLXY_ZJSY,20250730181801,CBJ5176,B6867,A320,ZLXY,ZJSY,202507301507
2025-07-30_CBJ5176_ZLXY_ZJSY,20250730181357,CBJ5176,B6867,A320,ZLXY,ZJSY,202507301507
2025-07-30_CBJ5176_ZLXY_ZJSY,20250730173140,CBJ5176,B6867,A320,ZLXY,ZJSY,202507301507
2025-07-30_CBJ5205_ZLXY_ZPLJ,20250731011627,CBJ5205,B322N,A20N,ZLXY,ZPLJ,202507300739
2025-07-30_CBJ5205_ZLXY_ZPLJ,20250731003221,CBJ5205,B322N,A20N,ZLXY,ZPLJ,202507300739
2025-07-30_CBJ5205_ZLXY_ZPLJ,20250731002613,CBJ5205,B322N,A20N,ZLXY,ZPLJ,202507300739
2025-07-30_CBJ5205_ZLXY_ZPLJ,20250730095335,CBJ5205,B322N,A20N,ZLXY,ZPLJ,202507300739
2025-07-30_CBJ5205_ZLXY_ZPLJ,20250730094957,CBJ5205,B322N,A20N,ZLXY,ZPLJ,202507300739
2025-07-30_CBJ5205_ZLXY_ZPLJ,20250730094533,CBJ5205,B322N,A20N,ZLXY,ZPLJ,202507300739
2025-07-30_CBJ5205_ZLXY_ZPLJ,20250730080543,CBJ5205,B322N,A20N,ZLXY,ZPLJ,202507300739
2025-07-30_CBJ5205_ZLXY_ZPLJ,20250730074555,CBJ5205,B322N,A20N,ZLXY,ZPLJ,202507300739
2025-07-30_CBJ5206_ZPLJ_ZLXY,20250731004234,CBJ5206,B322N,A20N,ZPLJ,ZLXY,202507302211
2025-07-30_CBJ5206_ZPLJ_ZLXY,20250731004154,CBJ5206,B322N,A20N,ZPLJ,ZLXY,202507302211
2025-07-30_CBJ5206_ZPLJ_ZLXY,20250730230825,CBJ5206,B322N,A20N,ZPLJ,ZLXY,202507302211
2025-07-30_CBJ5206_ZPLJ_ZLXY,20250730221951,CBJ5206,B322N,A20N,ZPLJ,ZLXY,202507302211
2025-07-30_CBJ5206_ZPLJ_ZLXY,20250730221553,CBJ5206,B322N,A20N,ZPLJ,ZLXY,202507302211
2025-07-30_CBJ5241_ZLXY_ZPDL,20250731011906,CBJ5241,B1811,A320,ZLXY,ZPDL,202507300719
2025-07-30_CBJ5241_ZLXY_ZPDL,20250731003539,CBJ5241,B1811,A320,ZLXY,ZPDL,202507300719
2025-07-30_CBJ5241_ZLXY_ZPDL,20250731002912,CBJ5241,B1811,A320,ZLXY,ZPDL,202507300719
2025-07-30_CBJ5241_ZLXY_ZPDL,20250730093806,CBJ5241,B1811,A320,ZLXY,ZPDL,202507300719
2025-07-30_CBJ5241_ZLXY_ZPDL,20250730092753,CBJ5241,B1811,A320,ZLXY,ZPDL,202507300719
2025-07-30_CBJ5241_ZLXY_ZPDL,20250730080608,CBJ5241,B1811,A320,ZLXY,ZPDL,202507300719
2025-07-30_CBJ5241_ZLXY_ZPDL,20250730072758,CBJ5241,B1811,A320,ZLXY,ZPDL,202507300719
2025-07-30_CBJ5242_ZPDL_ZLXY,20250731012037,CBJ5242,B1811,A320,ZPDL,ZLXY,202507301037
2025-07-30_CBJ5242_ZPDL_ZLXY,20250730174554,CBJ5242,B1811,A320,ZPDL,ZLXY,202507301037
2025-07-30_CBJ5242_ZPDL_ZLXY,20250730110626,CBJ5242,B1811,A320,ZPDL,ZLXY,202507301037
2025-07-30_CBJ5242_ZPDL_ZLXY,20250730104811,CBJ5242,B1811,A320,ZPDL,ZLXY,202507301037
2025-07-30_CBJ5242_ZPDL_ZLXY,20250730104358,CBJ5242,B1811,A320,ZPDL,ZLXY,202507301037
2025-07-30_CBJ5283_ZLXY_ZGHZ,20250730231622,CBJ5283,B1245,A20N,ZLXY,ZGHZ,202507302010
2025-07-30_CBJ5283_ZLXY_ZGHZ,20250730230238,CBJ5283,B1245,A20N,ZLXY,ZGHZ,202507302010
2025-07-30_CBJ5283_ZLXY_ZGHZ,20250730202144,CBJ5283,B1245,A20N,ZLXY,ZGHZ,202507302010
2025-07-30_CBJ5284_ZGHZ_ZLXY,20250801001433,CBJ5284,B1245,A20N,ZGHZ,ZLXY,202507310211
2025-07-30_CBJ5284_ZGHZ_ZLXY,20250731043936,CBJ5284,B1245,A20N,ZGHZ,ZLXY,202507310211
2025-07-30_CBJ5284_ZGHZ_ZLXY,20250731042349,CBJ5284,B1245,A20N,ZGHZ,ZLXY,202507310211
2025-07-30_CBJ5284_ZGHZ_ZLXY,20250731023807,CBJ5284,B1245,A20N,ZGHZ,ZLXY,202507310211
2025-07-30_CBJ5284_ZGHZ_ZLXY,20250731023308,CBJ5284,B1245,A20N,ZGHZ,ZLXY,202507310211
2025-07-30_CBJ5284_ZGHZ_ZLXY,20250731022409,CBJ5284,B1245,A20N,ZGHZ,ZLXY,202507310211
2025-07-30_CBJ5284_ZGHZ_ZLXY,20250731021738,CBJ5284,B1245,A20N,ZGHZ,ZLXY,202507310211
2025-07-30_CBJ5301_ZLXY_ZSHC,20250731015806,CBJ5301,B8553,A321,ZLXY,ZSHC,202507302331
2025-07-30_CBJ5301_ZLXY_ZSHC,20250731015203,CBJ5301,B8553,A321,ZLXY,ZSHC,202507302331
2025-07-30_CBJ5301_ZLXY_ZSHC,20250731014142,CBJ5301,B8553,A321,ZLXY,ZSHC,202507302331
2025-07-30_CBJ5301_ZLXY_ZSHC,20250731002903,CBJ5301,B8553,A321,ZLXY,ZSHC,202507302331
2025-07-30_CBJ5301_ZLXY_ZSHC,20250730234204,CBJ5301,B8553,A321,ZLXY,ZSHC,202507302331
2025-07-30_CBJ5302_ZSHC_ZLXY,20250730222948,CBJ5302,B8553,A321,ZSHC,ZLXY,202507301958
2025-07-30_CBJ5302_ZSHC_ZLXY,20250730222424,CBJ5302,B8553,A321,ZSHC,ZLXY,202507301958
2025-07-30_CBJ5302_ZSHC_ZLXY,20250730221550,CBJ5302,B8553,A321,ZSHC,ZLXY,202507301958
2025-07-30_CBJ5302_ZSHC_ZLXY,20250730211043,CBJ5302,B8553,A321,ZSHC,ZLXY,202507301958
2025-07-30_CBJ5302_ZSHC_ZLXY,20250730200817,CBJ5302,B8553,A321,ZSHC,ZLXY,202507301958
2025-07-30_CBJ5319_ZLXY_ZLXN,20250731011722,CBJ5319,B6416,A319,ZLXY,ZLXN,202507300723
2025-07-30_CBJ5319_ZLXY_ZLXN,20250731003341,CBJ5319,B6416,A319,ZLXY,ZLXN,202507300723
2025-07-30_CBJ5319_ZLXY_ZLXN,20250731002740,CBJ5319,B6416,A319,ZLXY,ZLXN,202507300723
2025-07-30_CBJ5319_ZLXY_ZLXN,20250730085214,CBJ5319,B6416,A319,ZLXY,ZLXN,202507300723
2025-07-30_CBJ5319_ZLXY_ZLXN,20250730084618,CBJ5319,B6416,A319,ZLXY,ZLXN,202507300723
2025-07-30_CBJ5319_ZLXY_ZLXN,20250730084016,CBJ5319,B6416,A319,ZLXY,ZLXN,202507300723
2025-07-30_CBJ5319_ZLXY_ZLXN,20250730080548,CBJ5319,B6416,A319,ZLXY,ZLXN,202507300723
2025-07-30_CBJ5319_ZLXY_ZLXN,20250730073545,CBJ5319,B6416,A319,ZLXY,ZLXN,202507300723
2025-07-30_CBJ5319_ZLXY_ZLXN,20250730072754,CBJ5319,B6416,A319,ZLXY,ZLXN,202507300723
2025-07-30_CBJ5320_ZLXN_ZLXY,20250731002809,CBJ5320,B6416,A319,ZLXN,ZLXY,202507302238
2025-07-30_CBJ5320_ZLXN_ZLXY,20250731000233,CBJ5320,B6416,A319,ZLXN,ZLXY,202507302238
2025-07-30_CBJ5320_ZLXN_ZLXY,20250730235602,CBJ5320,B6416,A319,ZLXN,ZLXY,202507302238
2025-07-30_CBJ5320_ZLXN_ZLXY,20250730230804,CBJ5320,B6416,A319,ZLXN,ZLXY,202507302238
2025-07-30_CBJ5320_ZLXN_ZLXY,20250730224946,CBJ5320,B6416,A319,ZLXN,ZLXY,202507302238
2025-07-30_CBJ5320_ZLXN_ZLXY,20250730224606,CBJ5320,B6416,A319,ZLXN,ZLXY,202507302238
2025-07-30_CBJ5513_ZSYC_ZJSY,20250730190322,CBJ5513,B6727,A320,ZSYC,ZJSY,202507301647
2025-07-30_CBJ5513_ZSYC_ZJSY,20250730185645,CBJ5513,B6727,A320,ZSYC,ZJSY,202507301647
2025-07-30_CBJ5513_ZSYC_ZJSY,20250730183809,CBJ5513,B6727,A320,ZSYC,ZJSY,202507301647
2025-07-30_CBJ5513_ZSYC_ZJSY,20250730183249,CBJ5513,B6727,A320,ZSYC,ZJSY,202507301647
2025-07-30_CBJ5513_ZSYC_ZJSY,20250730174719,CBJ5513,B6727,A320,ZSYC,ZJSY,202507301647
2025-07-30_CBJ5513_ZSYC_ZJSY,20250730174304,CBJ5513,B6727,A320,ZSYC,ZJSY,202507301647
2025-07-30_CBJ5513_ZLXY_ZSYC,20250730174107,CBJ5513,B6727,A320,ZLXY,ZSYC,202507301336
2025-07-30_CBJ5514_ZSYC_ZLXY,20250801001453,CBJ5514,B8169,A320,ZSYC,ZLXY,202507310011
2025-07-30_CBJ5514_ZSYC_ZLXY,20250731020335,CBJ5514,B8169,A320,ZSYC,ZLXY,202507310011
2025-07-30_CBJ5514_ZSYC_ZLXY,20250731015206,CBJ5514,B8169,A320,ZSYC,ZLXY,202507310011
2025-07-30_CBJ5514_ZSYC_ZLXY,20250731012057,CBJ5514,B8169,A320,ZSYC,ZLXY,202507310011
2025-07-30_CBJ5514_ZSYC_ZLXY,20250731004255,CBJ5514,B8169,A320,ZSYC,ZLXY,202507310011
2025-07-30_CBJ5514_ZSYC_ZLXY,20250731004214,CBJ5514,B8169,A320,ZSYC,ZLXY,202507310011
2025-07-30_CBJ5514_ZSYC_ZLXY,20250731004205,CBJ5514,B8169,A320,ZSYC,ZLXY,202507310011
2025-07-30_CBJ5514_ZSYC_ZLXY,20250731004148,CBJ5514,B8169,A320,ZSYC,ZLXY,202507310011
