FlightKey,ReceiveTime,MessageType,FlightNo,New_FlightNo,CraftType,New_CraftType,RegNo,New_RegNo,DepAirport,ArrAirport,New_Destination,New_Alternate_1,New_Alternate_2,New_Departure_Time,New_Route,New_Mission_STS,RawMessage
2025-07-30_CES2107_ZLXY_ZBAD,2025-07-30 09:39:51,CHG,CES2107,,,,,,ZLXY,ZBAD,ZBAD,ZBSJ,,,,,"(CHG-CES2107-ZLXY0400-ZBAD-DOF/250730
-16/ZBAD0115 ZBSJ)"
2025-07-30_CES2203_ZLXY_ZWSH,2025-07-30 09:45:10,FPL,CES2203,,A21N,,B32N1,,ZLXY,ZWSH,,,,,,,"(FPL-CES2203-IS
-A21N/M-SDE1E2E3FGHIM1RWY/LB1
-ZLXY0625
-K0872S0980 TEBIB W541 OVKAB W94 XFG W213 IDSUD/K0864S1040 W213 
APESU W197 ANDIM B215 TODOD W112 TUSLI W187 SADAN W186 AKS W176 
KHG
-ZWSH0404 ZWKC
-PBN/A1B1C1D1L1O1S2 SUR/260B DOF/250730 REG/B32N1 EET/ZWUQ0210
 SEL/KMHQ 
CODE/7822C7 RMK/TCAS II CAT II APPROVED)"
2025-07-30_CES2345_ZLXY_ZGHA,2025-07-30 09:48:42,CHG,CES2345,,,,,,ZLXY,ZGHA,ZGHA,ZSCN,,,,,"(CHG-CES2345-ZLXY0405-ZGHA-DOF/250730
-16/ZGHA0124 ZSCN)"
2025-07-30_CES2137_ZLXY_ZSFZ,2025-07-30 09:51:42,CHG,CES2137,,,,,,ZLXY,ZSFZ,ZSFZ,ZSWZ,ZSCN,,,,"(CHG-CES2137-ZLXY0410-ZSFZ-DOF/250730
-16/ZSFZ0211 ZSWZ ZSCN)"
2025-07-30_CES2187_ZLXY_ZSAM,2025-07-30 09:52:54,CHG,CES2187,,,,,,ZLXY,ZSAM,ZSAM,ZSFZ,ZSWZ,,,,"(CHG-CES2187-ZLXY0450-ZSAM-DOF/250730
-16/ZSAM0216 ZSFZ ZSWZ)"
2025-07-30_CES2440_ZULS_ZLXY,2025-07-30 09:54:48,FPL,CES2440,,A332,,B5921,,ZULS,ZLXY,,,,,,,"(FPL-CES2440-IS
-A332/H-SDE1E2E3FGHIJ2J3J5M1P2RWYZ/LB1D1
-ZULS0320
-K0874S1010 LXA W500 DM W9 CZH/K0820S0890 B213 WFX W81 
ATNIK/K0824S0810 W81 MAKVI/K0822S0750 W81 NSH
-ZLXY0240 ZHCC
-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/CPDLCX SUR/260B RSP180 CANMANDATE
 
DOF/250730 REG/B5921 EET/ZLHW0205 SEL/BRCD CODE/7809B9 RMK/TCAS II 
CAT III APPROVED)"
2025-07-30_CES6188_ZPPP_ZLXY,2025-07-30 10:00:56,CHG,CES6188,,,,,,ZPPP,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES6188-ZPPP0345-ZLXY-DOF/250730
-16/ZLXY0146 ZLYL)"
2025-07-30_CES2165_ZLJQ_ZLXY,2025-07-30 10:01:57,CHG,CES2165,,,,,,ZLJQ,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2165-ZLJQ0450-ZLXY-DOF/250730
-16/ZLXY0146 ZLYL)"
2025-07-30_CES5723_ZPPP_ZLXY,2025-07-30 10:02:01,CHG,CES5723,,,,,,ZPPP,ZLXY,ZLXY,ZHCC,ZBYN,,,,"(CHG-CES5723-ZPPP0545-ZLXY-DOF/250730
-16/ZLXY0152 ZHCC ZBYN)"
2025-07-30_CES6924_ZBTJ_ZLXY,2025-07-30 10:09:08,CHG,CES6924,,,,,,ZBTJ,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES6924-ZBTJ0400-ZLXY-DOF/250730
-16/ZLXY0139 ZLYL)"
2025-07-30_CSN6622_ZLXY_ZGSZ,2025-07-30 10:15:52,FPL,CSN6622,,A20N,,B30F8,,ZLXY,ZGSZ,,,,,,,"(FPL-CSN6622-IS
-A20N/M-SADE2E3FGHIJ3J5LM1OP2RVWYZ/LB1D1
-ZLXY0605
-K0886S0920 NSH W30 TAMUS/K0871S0890 W180 IVSOL/K0875S0950 W180 
LIDMA W182 LAGEX G586 SJG B330 AVPAM/K0861S0890 B330 POU W7 SAREX
-ZGSZ0224 ZGKL
-PBN/A1B1C1D1L1O1S2 NAV/ABAS RNP2 DOF/250730 REG/B30F8 EET/ZPKM0031 
ZGZU0126 SEL/HLKP CODE/781948 PER/C RMK/ACASII)"
2025-07-30_CES2361_ZLXY_ZPPP,2025-07-30 10:16:08,CHG,CES2361,,,,,,ZLXY,ZPPP,ZPPP,ZUGY,,,,,"(CHG-CES2361-ZLXY0520-ZPPP-DOF/250730
-16/ZPPP0151 ZUGY)"
2025-07-30_CHH6208_ZLXY_ZGGG,2025-07-30 10:19:44,DLA,CHH6208,,,,,,ZLXY,ZGGG,,,,0450,,,(DLA-CHH6208-ZLXY0450-ZGGG-DOF/250730)
2025-07-30_CES2391_ZSWZ_ZLXY,2025-07-30 10:20:08,CHG,CES2391,,,,,,ZSWZ,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2391-ZSWZ0525-ZLXY-DOF/250730
-16/ZLXY0209 ZLYL)"
2025-07-30_CES2263_ZLXY_ZYTX,2025-07-30 10:20:56,CHG,CES2263,,,,,,ZLXY,ZYTX,ZYTX,ZYCC,,,,,"(CHG-CES2263-ZLXY0510-ZYTX-DOF/250730
-16/ZYTX0212 ZYCC)"
2025-07-30_CCA8115_ZBHH_ZLXY,2025-07-30 10:21:49,FPL,CCA8115,,AJ27,,B653D,,ZBHH,ZLXY,,,,,,,"(FPL-CCA8115-IS
-AJ27/M-SDE1E2E3FGHIRWYZ/LB1
-ZBHH0705
-K0847S0920 IBARO W47 LOVRA
-ZLXY0118 ZBYN
-PBN/A1B1C1D1L1O1S2 NAV/ABAS RNP2 DOF/250730 REG/B653D EET/ZLHW0035 
SEL/DJLS CODE/781E4E RMK/TCAS)"
2025-07-30_CES2142_ZYCC_ZLXY,2025-07-30 10:25:07,CHG,CES2142,,,,,,ZYCC,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2142-ZYCC0445-ZLXY-DOF/250730
-16/ZLXY0251 ZLYL)"
2025-07-30_CES2109_ZLXY_ZBAD,2025-07-30 10:32:17,CHG,CES2109,,,,,,ZLXY,ZBAD,ZBAD,ZBSJ,,,,,"(CHG-CES2109-ZLXY0500-ZBAD-DOF/250730
-16/ZBAD0115 ZBSJ)"
2025-07-30_CES9993_ZLXY_ZWKC,2025-07-30 10:35:14,CHG,CES9993,,,,,,ZLXY,ZWKC,ZWKC,ZWWW,,,,,"(CHG-CES9993-ZLXY0545-ZWKC-DOF/250730
-16/ZWKC0332 ZWWW)"
2025-07-30_HXA4285_ZLXY_ZHXF,2025-07-30 10:39:06,FPL,HXA4285,,A20N,,B32MH,,ZLXY,ZHXF,,,,,,,"(FPL-HXA4285-IS
-A20N/M-SDFGIRW/LB2
-ZLXY0820
-K0839S0750 P17 H131 P62 H11 ML W45 OVLAR
-ZHXF0055 ZHCC
-PBN/B2B3B4B5C1D1O1S2 NAV/ABAS DOF/250730 REG/B32MH EET/ZHWH0025
 SEL/HQDG 
CODE/78227D RMK/TCAS)"
2025-07-30_CES2201_ZLXY_ZSQD,2025-07-30 10:48:00,CHG,CES2201,,,,,,ZLXY,ZSQD,ZSQD,ZSJN,,,,,"(CHG-CES2201-ZLXY0615-ZSQD-DOF/250730
-16/ZSQD0138 ZSJN)"
2025-07-30_CES2214_ZSAM_ZLXY,2025-07-30 10:53:05,CHG,CES2214,,,,,,ZSAM,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2214-ZSAM0540-ZLXY-DOF/250730
-16/ZLXY0211 ZLYL)"
2025-07-30_CES2397_ZLXY_ZSHC,2025-07-30 11:04:12,CHG,CES2397,,,,,B9971,ZLXY,ZSHC,ZSHC,ZSCN,,,,,"(CHG-CES2397-ZLXY0645-ZSHC-DOF/250730
-16/ZSHC0146 ZSCN
-18/PBN/A1B1C1D1L1O1S2 SUR/260 DOF/250730 REG/B9971 EET/ZHWH0021
 ZSHA0056 
SEL/CDAF CODE/780B7A RMK/TCAS II)"
2025-07-30_CES2271_ZLXY_ZYCC,2025-07-30 11:16:30,CHG,CES2271,,,,,,ZLXY,ZYCC,ZYCC,ZYHB,,,,,"(CHG-CES2271-ZLXY0600-ZYCC-DOF/250730
-16/ZYCC0235 ZYHB)"
2025-07-30_CES705_ZLXY_OMDB,2025-07-30 11:16:52,FPL,CES705,,A332,,B5921,,ZLXY,OMDB,,,,,,,"(FPL-CES705-IS
-A332/H-SDE1E2E3FGHIJ2J3J5M1P2RWYZ/LB1D1
-ZLXY0735
-K0857S0840 NSH/K0883S0980 H59 P370 H138 ONEBA G212 SGM A599 
LINSO/N0473F360 A599 CTG B465 CEA Q20 OPAKA L505 EXOLU M638 
KARKU L301 RAGMA N571 VUSET A454 PASOV/N0445F220 B540 MIVEK P574 
IMPED
-OMDB0735 OOMS
-PBN/A1B1C1D1L1O1S2 NAV/RNP2 DAT/CPDLCX SUR/260B RSP180 CANMANDATE 
DOF/250730 REG/B5921 EET/ZPKM0035 VYYF0205 VECF0246 VGFR0250
 VECF0315 
VABF0414 OOMM0615 OMAE0708 SEL/BRCD CODE/7809B9 RMK/TCAS II UNITED 
ARAB EMIRATES GCAPCES0726 CAT II APPROVED)"
2025-07-30_CES2462_ZWWW_ZLXY,2025-07-30 11:17:13,CHG,CES2462,,,,,,ZWWW,ZLXY,ZLXY,ZLIC,,,,,"(CHG-CES2462-ZWWW0720-ZLXY-DOF/250730
-16/ZLXY0254 ZLIC)"
2025-07-30_CES2298_ZYTL_ZLXY,2025-07-30 11:22:37,CHG,CES2298,,,,,,ZYTL,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2298-ZYTL0505-ZLXY-DOF/250730
-16/ZLXY0152 ZLYL)"
2025-07-30_CSN5118_ZGSD_ZLXY,2025-07-30 11:23:24,DLA,CSN5118,,,,,,ZGSD,ZLXY,,,,0520,,,(DLA-CSN5118-ZGSD0520-ZLXY-DOF/250730)
2025-07-30_CES2364_ZWYN_ZLXY,2025-07-30 11:45:28,CHG,CES2364,,,,,,ZWYN,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2364-ZWYN0640-ZLXY-DOF/250730
-16/ZLXY0312 ZLYL)"
2025-07-30_CES2212_ZYHB_ZLXY,2025-07-30 11:45:29,CHG,CES2212,,,,,,ZYHB,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2212-ZYHB0625-ZLXY-DOF/250730
-16/ZLXY0300 ZLYL)"
2025-07-30_CES2111_ZLXY_ZBAD,2025-07-30 11:47:25,CHG,CES2111,,,,,,ZLXY,ZBAD,ZBAD,ZSJN,,,,,"(CHG-CES2111-ZLXY0600-ZBAD-DOF/250730
-16/ZBAD0115 ZSJN)"
2025-07-30_CES6246_ZWAT_ZLXY,2025-07-30 11:51:41,CHG,CES6246,,,,,,ZWAT,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES6246-ZWAT0610-ZLXY-DOF/250730
-16/ZLXY0301 ZLYL)"
2025-07-30_CES2885_ZSNJ_ZLXY,2025-07-30 12:02:47,CHG,CES2885,,,,,,ZSNJ,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2885-ZSNJ0700-ZLXY-DOF/250730
-16/ZLXY0132 ZLYL)"
2025-07-30_CES2110_ZBAD_ZLXY,2025-07-30 12:17:49,CHG,CES2110,,,,,,ZBAD,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2110-ZBAD0605-ZLXY-DOF/250730
-16/ZLXY0137 ZLYL)"
2025-07-30_CES2139_ZLXY_ZJSY,2025-07-30 12:23:55,CHG,CES2139,,,,,,ZLXY,ZJSY,ZJSY,ZGBH,,,,,"(CHG-CES2139-ZLXY0650-ZJSY-DOF/250730
-16/ZJSY0233 ZGBH)"
2025-07-30_CES6160_ZGSZ_ZLXY,2025-07-30 12:24:58,CHG,CES6160,,,,,,ZGSZ,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES6160-ZGSZ0725-ZLXY-DOF/250730
-16/ZLXY0217 ZLYL)"
2025-07-30_CGN8355_ZLXY_ZWSH,2025-07-30 12:28:54,CHG,CGN8355,,,,,,ZLXY,ZWSH,ZWSH,ZWTS,ZWSC,,,,"(CHG-CGN8355-ZLXY0605-ZWSH-DOF/250730
-16/ZWSH0413 ZWTS ZWSC)"
2025-07-30_CES9939_ZLXY_ZWYN,2025-07-30 12:29:56,CHG,CES9939,,,,,,ZLXY,ZWYN,ZWYN,ZWTL,,,,,"(CHG-CES9939-ZLXY0630-ZWYN-DOF/250730
-16/ZWYN0331 ZWTL)"
2025-07-30_CES2277_ZLXY_ZBTJ,2025-07-30 12:32:01,CHG,CES2277,,,,,,ZLXY,ZBTJ,ZBTJ,ZBSJ,,,,,"(CHG-CES2277-ZLXY0720-ZBTJ-DOF/250730
-16/ZBTJ0127 ZBSJ)"
2025-07-30_CES6295_ZLXY_ZWKM,2025-07-30 12:37:04,CHG,CES6295,,,,,,ZLXY,ZWKM,ZWKM,ZWWW,ZWAT,,,,"(CHG-CES6295-ZLXY0635-ZWKM-DOF/250730
-16/ZWKM0312 ZWWW ZWAT)"
2025-07-30_CSN3238_ZLXY_ZGGG,2025-07-30 12:39:36,DLA,CSN3238,,,,,,ZLXY,ZGGG,,,,0520,,,(DLA-CSN3238-ZLXY0520-ZGGG-DOF/250730)
2025-07-30_VSV781_UAII_ZLXY,2025-07-30 12:41:41,FPL,VSV781,,B38M,,UPB3720,,UAII,ZLXY,,,,,,,"(FPL-VSV781-IS
-B38M/M-SDFGHIRWY/E
-UAII1240
-N0466F390 TURIK5C TURIK N143 TAR Z580 OGTOL L728 KAMUD/K0870S1130
 W186 SADAN 
W187 TUSLI W112 VIKUP W191 DNC W565 BIGUX W214 HO
-ZLXY0351 ZLLL
-PBN/A1B1D1L1O1S2 DOF/250730 REG/UPB3720 EET/UCFM0025 ZWUQ0053
 ZLHW0159 
CODE/683266 ORGN/UAIIVSVX UAIIVSVF RALT/UAII UAAA ZWWW ZLDH ZLLL 
ZLXY RMK/PERMISSIONS KYRGYZ N 22 2402 GCO R CHINA CAD 2025S2807 TCAS
 
EQUIPPED)"
2025-07-30_VSV782_ZLXY_UAII,2025-07-30 12:43:45,FPL,VSV782,,B38M,,UPB3720,,ZLXY,UAII,,,,,,,"(FPL-VSV782-IS
-B38M/M-SDFGHIRWY/E
-ZLXY1810
-K0876S1100 TEBIB W541 OVKAB W94 XFG W213 APESU W197 ANDIM B215
 IGDON/K0872S1160 
B215 TODOD W112 TUSLI W187 SADAN W186 KAMUD/N0472F380 L728 OGTOL 
Z580 KOLAM N143 TURIK TURIK4H
-UAII0449 UADD
-PBN/A1B1D1L1O1S2 DOF/250730 REG/UPB3720 EET/ZWUQ0212 UCFM0339
 UAII0417 
CODE/683266 ORGN/UAIIVSVX UAIIVSVF RALT/ZLXY ZLLL ZLDH ZWWW UAAA 
UAII RMK/PERMISSIONS KYRGYZ N 22 2402 GCO R CHINA CAD 2025S2808 TCAS
 
EQUIPPED)"
2025-07-30_CES2782_ZLXY_ZSWX,2025-07-30 12:45:09,CHG,CES2782,,,,,,ZLXY,ZSWX,ZSWX,ZSNJ,ZSOF,,,,"(CHG-CES2782-ZLXY0705-ZSWX-DOF/250730
-16/ZSWX0141 ZSNJ ZSOF)"
2025-07-30_GCR7635_ZLXY_ZSRZ,2025-07-30 12:49:05,CHG,GCR7635,,,,,B8069,ZLXY,ZSRZ,ZSRZ,ZSJN,ZSQD,,,,"(CHG-GCR7635-ZLXY0735-ZSRZ-DOF/250730
-16/ZSRZ0152 ZSJN ZSQD
-18/PBN/A1B4C1D1L1O2S2 NAV/ABAS DOF/250730 REG/B8069 EET/ZHWH0025
 ZSHA0105 
SEL/DQER CODE/780E9F OPR/TIANJIN AIRLINES RMK/TCAS)"
2025-07-30_CES2299_ZLXY_ZWWW,2025-07-30 12:52:12,FPL,CES2299,,A21N,,B32LT,,ZLXY,ZWWW,,,,,,,"(FPL-CES2299-IS
-A21N/M-SDE1E2E3FGHIM1RWY/LB1
-ZLXY0910
-K0859S1040 TEBIB W541 OVKAB W94 XFG W213 APESU W197 ANDIM B215 
IBANO G470 QTV W99 FKG/K0726S0540 B215 WUR
-ZWWW0300 ZWTL
-PBN/A1B1C1D1L1O1S2 SUR/260B DOF/250730 REG/B32LT EET/ZWUQ0159
 SEL/FMBL 
CODE/782242 RMK/TCAS II CAT II APPROVED)"
2025-07-30_CQN2076_ZLXY_ZYTX,2025-07-30 12:55:21,FPL,CQN2076,,A20N,,B305Q,,ZLXY,ZYTX,,,,,,,"(FPL-CQN2076-IS
-A20N/M-SADE2E3FGHIJ3J5LM1ORVWYZ/LB1
-ZLXY0840
-K0881S0950 WJC G212 VYK W34 PAMRU W244 IGMOR W36 ENVAV W243 OTBUL 
W35 CHG A575 OMDUS
-ZYTX0209 ZYCC
-PBN/A1B1C1D1L1O1S2 NAV/ABAS RNP2 DOF/250730 REG/B305Q EET/ZBPE0027 
ZYSH0133 SEL/EFBK CODE/7815DF OPR/CQN PER/C RMK/ACASII)"
2025-07-30_CDC8938_UTSS_ZLXY,2025-07-30 12:59:19,FPL,CDC8938,,A319,,B303T,,UTSS,ZLXY,,,,,,,"(FPL-CDC8938-IN
-A319/M-SDE1FGHIM3RWY/LB2
-UTSS0835
-N0452F330 TITAR Y92 ILGOZ L141 TISIB L143 RUDEK B351 BALVU L147
 KAMUD/K0833S1010 
W186 SADAN W187 TUSLI W112 VIKUP W191 DNC W565 BIGUX W214 HO
-ZLXY0422 ZHCC ZLIC
-PBN/A1B1C1D1L1O1S2 DOF/250730 REG/B303T EET/UTTR0009 UCFO0032
 UCFM0044 
ZWUQ0119 ZLHW0234 SEL/DRBH CODE/78156D OPR/ZHEJIANGLOONGAIR RMK/CAT 
II TCAS AOC TEL 057182352500 OR 057181689590 OVERFLIGHT OPERATION 
PERMISSION N 52 1503 GCU R)"
2025-07-30_CES2114_ZBAD_ZLXY,2025-07-30 13:11:26,CHG,CES2114,,,,,,ZBAD,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2114-ZBAD0800-ZLXY-DOF/250730
-16/ZLXY0142 ZLYL)"
2025-07-30_CES2462_ZWWW_ZLXY,2025-07-30 13:17:35,CHG,CES2462,,,,,,ZWWW,ZLXY,ZLXY,ZHCC,,,,,"(CHG-CES2462-ZWWW0720-ZLXY-DOF/250730
-16/ZLXY0253 ZHCC)"
2025-07-30_YZR7511_ZSPD_ZLXY,2025-07-30 13:20:05,DLA,YZR7511,,,,,,ZSPD,ZLXY,,,,0520,,,(DLA-YZR7511-ZSPD0520-ZLXY-DOF/250730)
2025-07-30_CES2187_ZLXY_ZSAM,2025-07-30 13:20:09,CHG,CES2187,,,,,B9943,ZLXY,ZSAM,,,,0604,,,"(CHG-CES2187-ZLXY0450-ZSAM-DOF/250730
-13/ZLXY0604
-18/PBN/A1B1C1D1L1O1S2 SUR/260 DOF/250730 REG/B9943 EET/ZHWH0020 
ZSHA0056 SEL/KLGR CODE/780B38 RMK/TCAS II CAT II APPROVED)"
2025-07-30_CDC8154_ZWSH_ZLXY,2025-07-30 13:26:42,FPL,CDC8154,,A21N,,B325X,,ZWSH,ZLXY,,,,,,,"(FPL-CDC8154-IS
-A21N/M-SDE1FGHIM3RWY/LB2
-ZWSH0910
-K0848S0950 KHG W176 MAGIV W187 TUSLI W112 VIKUP W191 DNC W565 BIGUX
 
W214 HO
-ZLXY0332 ZHCC
-PBN/A1B1C1D1L1O1S2 DOF/250730 REG/B325X EET/ZLHW0140 SEL/FQGM
 CODE/781C53 
OPR/ZHEJIANGLOONGAIR RALT/ZLDH ZLXY RMK/ACAS II AOC TEL 057182352500
 
OR 057181689590)"
2025-07-30_CES705_ZLXY_OMDB,2025-07-30 13:30:17,CHG,CES705,,,,,B5937,ZLXY,OMDB,OMDB,OMAA,OERK,,,,"(CHG-CES705-ZLXY0735-OMDB-DOF/250730
-16/OMDB0726 OMAA OERK
-18/PBN/A1B1C1D1L1O1S2 NAV/RNP2 DAT/CPDLCX SUR/260B RSP180
 CANMANDATE 
DOF/250730 REG/B5937 EET/ZPKM0027 VYYF0156 VECF0236 VGFR0241
 VECF0306 
VABF0405 OOMM0606 OMAE0659 SEL/BMEL CODE/780B7D RMK/TCAS II UNITED 
ARAB EMIRATES GCAPCES0726 CAT II APPROVED)"
2025-07-30_B1999_ZWWW_ZLXY,2025-07-30 13:34:23,FPL,B1999,,F2TH,,B1999,,ZWWW,ZLXY,,,,,,,"(FPL-B1999-IX
-F2TH/M-SDGHIJ1J3J4RWXY/LB1
-ZWWW0925
-K0864S1070 WUR W190 ADPET W188 DAKPA W189 AKLAS W192 ESDEX 
W191 DNC W565 BIGUX W214 HO
-ZLXY0253 ZLIC
-STS/HOSP PBN/A1B1C1D1L1O1S2 SUR/260B DOF/250730 REG/B1999
 EET/ZLHW0103 
SEL/AMHP CODE/780EE8 OPR/BEIJING TRANSHORIZON SAN JIU PER/C RMK/TCAS
 
EQUIPPED)"
2025-07-30_CXA8237_ZSAM_ZLXY,2025-07-30 13:37:13,CHG,CXA8237,,,,,B32EK,ZSAM,ZLXY,ZLXY,ZBYN,ZHLY,,,,"(CHG-CXA8237-ZSAM0845-ZLXY-DOF/250730
-16/ZLXY0217 ZBYN ZHLY
-18/PBN/A1B1C1D1L1O1S2 NAV/RNP2 DOF/250730 REG/B32EK EET/ZHWH0115
 ZLHW0150 
SEL/FMGK CODE/781F7C OPR/CXA RMK/ACAS II CAT II LVTO)"
2025-07-30_CES2189_ZLXY_ZWAK,2025-07-30 13:37:35,CHG,CES2189,,,,,,ZLXY,ZWAK,ZWAK,ZWYN,,,,,"(CHG-CES2189-ZLXY0735-ZWAK-DOF/250730
-16/ZWAK0333 ZWYN)"
2025-07-30_TBA6032_ZPLJ_ZLXY,2025-07-30 13:39:32,FPL,TBA6032,,A19N,,B32FF,,ZPLJ,ZLXY,,,,,,,"(FPL-TBA6032-IS
-A19N/M-SDE1E2E3GHIM1RWY/LB2
-ZPLJ1200
-K0780S0950 CEH W162 KAKMI W144 IGNAK W179 WFX W81 NSH
-ZLXY0155 ZLLL ZHCC
-PBN/B1C1D1L1O2S2T1 NAV/ABAS REG/B32FF
 EET/ZLHW0120 SEL/AQKL  CODE/781FD5
 RMK/ACASII AND CATII )"
2025-07-30_TBA6032_ZPLJ_ZLXY,2025-07-30 13:39:40,FPL,TBA6032,,A19N,,B32FF,,ZPLJ,ZLXY,,,,,,,"(FPL-TBA6032-IS
-A19N/M-SDE1E2E3GHIM1RWY/LB2
-ZPLJ1200
-K0780S0950 CEH W162 KAKMI W144 IGNAK W179 WFX W81 NSH
-ZLXY0155 ZLLL ZHCC
-PBN/B1C1D1L1O2S2T1 NAV/ABAS REG/B32FF EET/ZLHW0120 SEL/AQKL
 CODE/781FD5 
RMK/ACASII AND CATII)"
2025-07-30_CHH7897_ZWWW_ZLXY,2025-07-30 13:47:01,FPL,CHH7897,,A21N,,B32LY,,ZWWW,ZLXY,,,,,,,"(FPL-CHH7897-IS
-A21N/M-SDE1E2E3FGHIM1RWYZ/LB1
-ZWWW0855
-M078S1070 WUR W190 ADPET W188 DAKPA W189 AKLAS W192 ESDEX 
W191 DNC W565 BIGUX W214 HO
-ZLXY0304 ZLIC ZHNY
-PBN/A1B1C1D1L1O1S2 NAV/ABAS DOF/250730 REG/B32LY EET/ZLHW0106
 SEL/2759 
CODE/78224D OPR/HAINAN AIRLINES RMK/ACAS II)"
2025-07-30_CES2265_ZLXY_ZGHA,2025-07-30 13:49:23,CHG,CES2265,,,,,,ZLXY,ZGHA,ZGHA,ZSCN,,,,,"(CHG-CES2265-ZLXY0815-ZGHA-DOF/250730
-16/ZGHA0125 ZSCN)"
2025-07-30_CES2113_ZLXY_ZBAD,2025-07-30 13:49:24,CHG,CES2113,,,,,,ZLXY,ZBAD,ZBAD,ZBSJ,,,,,"(CHG-CES2113-ZLXY0800-ZBAD-DOF/250730
-16/ZBAD0115 ZBSJ)"
2025-07-30_CES2154_ZLXY_ZLJQ,2025-07-30 13:51:29,CHG,CES2154,,,,,,ZLXY,ZLJQ,ZLJQ,ZLLL,,,,,"(CHG-CES2154-ZLXY0805-ZLJQ-DOF/250730
-16/ZLJQ0147 ZLLL)"
2025-07-30_CES2138_ZSFZ_ZLXY,2025-07-30 13:59:25,CHG,CES2138,,,,,,ZSFZ,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2138-ZSFZ0800-ZLXY-DOF/250730
-16/ZLXY0214 ZLYL)"
2025-07-30_CXA8205_ZSHC_ZLXY,2025-07-30 13:59:47,FPL,CXA8205,,A21N,,B32F2,,ZSHC,ZLXY,,,,,,,"(FPL-CXA8205-IS
-A21N/M-SDE1E2E3FGHIM3RWYZ/LB1
-ZSHC0915
-K0850S1040 ABVIL H24 ISNIR H161 P366 H165 P392 
H17 XSH W50 REPUV/K0850S1010 W56 P331/K0850S0980 
H155 REVKU W118 ML H11 SHX
-ZLXY0201 ZBYN ZHLY
-PBN/A1B1C1D1L1O1S2 NAV/RNP2 DOF/250730 REG/B32F2 EET/ZHWH0045
 ZLHW0135 
SEL/BJLM CODE/781FB6 OPR/CXA RMK/ACAS II)"
2025-07-30_CSN5117_ZLXY_ZGSD,2025-07-30 14:02:33,DLA,CSN5117,,,,,,ZLXY,ZGSD,,,,0915,,,(DLA-CSN5117-ZLXY0915-ZGSD-DOF/250730)
2025-07-30_CES2356_ZWKL_ZLXY,2025-07-30 14:03:29,CHG,CES2356,,,,,,ZWKL,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2356-ZWKL0740-ZLXY-DOF/250730
-16/ZLXY0248 ZLYL)"
2025-07-30_CSC3269_ZLXY_ZSPD,2025-07-30 14:17:25,FPL,CSC3269,,A20N,,B30E0,,ZLXY,ZSPD,,,,,,,"(FPL-CSC3269-IS
-A20N/M-SDE1E2E3FGHIM3RWY/EB1
-ZLXY1100
-K0780S1010 P17 H131 P62/K0837S0890 H11 ML W118 REVKU H48 FYG B208 
HFE R343 UPLEL/K0713S0570 R343 ESBAG/K0713S0570 R343 SASAN
-ZSPD0200 ZSWZ ZSFZ
-PBN/A1B1C1D1L1O1S2T1 DOF/250730 REG/B30E0 EET/ZHWH0024 ZSHA0101
 SEL/BRCS 
CODE/7818DE OPR/SICHUAN AIRLINES RMK/ACAS II CAT II)"
2025-07-30_AIQ588_VTBD_ZLXY,2025-07-30 14:19:43,FPL,AIQ588,,A20N,,HSCBF,,VTBD,ZLXY,,,,,,,"(FPL-AIQ588-IS
-A20N/M-SDFGHIRWYZ/LB1
-VTBD0940
-N0470F330 NOBER B346 LPB B218 SAGAG/K0869S1040 A581 
BIDRU/K0864S1070 A581 SGM W144 VEDPO/K0862S1100 W144 
IGNAK/K0866S1070 W179 WFX W81 AGULU/K0881S0950 W81 NSH/K0883S0920
-ZLXY0330 ZUCK ZUTF
-PBN/A1B1C1D1L1O1S2 NAV/RNP2 DOF/250730 REG/HSCBF EET/VLVT0040
 ZPKM0109 
ZLHW0255 SEL/DLBP CODE/880C46 RMK/TCAS II EQUIPPED)"
