FlightKey,ReceiveTime,FlightNo,RegNo,DepAirport,ArrAirport,SOBT,CraftType
2025-08-18_CBG8812_ZLXY_ZGNN,20250818152222,CBG8812,B32J2,ZLXY,ZGNN,202508181515,A320
2025-08-18_CBG8812_ZLXY_ZGNN,20250818151615,CBG8812,B32J2,ZLXY,ZGNN,202508181515,A320
2025-08-18_CBG8812_ZLYL_ZLXY,20250818144340,CBG8812,B32J2,ZLYL,ZLXY,202508181305,A320
2025-08-18_CBG8812_ZLYL_ZLXY,20250818143203,CBG8812,B32J2,ZLYL,ZLXY,202508181305,A320
2025-08-18_CBG8812_ZLYL_ZLXY,20250818142017,CBG8812,B32J2,ZLYL,ZLXY,202508181305,A320
2025-08-18_CBG8812_ZLYL_ZLXY,20250818141457,CBG8812,B32J2,ZLYL,ZLXY,202508181305,A320
2025-08-18_CBG8812_ZLYL_ZLXY,20250818132451,CBG8812,B32J2,ZLYL,ZLXY,202508181305,A320
2025-08-18_CBG8812_ZLYL_ZLXY,20250818131931,CBG8812,B32J2,ZLYL,ZLXY,202508181305,A320
2025-08-18_CBG8812_ZLYL_ZLXY,20250818131051,CBG8812,B32J2,ZLYL,ZLXY,202508181305,A320
2025-08-18_CBG8812_ZLXY_ZGNN,20250818114416,CBG8812,B32J2,ZLXY,ZGNN,202508181515,A320
2025-08-18_CBG8812_ZLYL_ZLXY,20250818082407,CBG8812,B32J2,ZLYL,ZLXY,202508181305,A320
2025-08-18_CBG8812_ZLYL_ZLXY,20250818003621,CBG8812,,ZLYL,ZLXY,202508181305,
2025-08-18_CBG8812_ZLXY_ZGNN,20250818003234,CBG8812,,ZLXY,ZGNN,202508181515,
2025-08-18_CBG8812_ZLYL_ZLXY,20250817183522,CBG8812,,ZLYL,ZLXY,202508181305,
2025-08-18_CBG8812_ZLXY_ZGNN,20250817183229,CBG8812,,ZLXY,ZGNN,202508181515,
2025-08-18_CBG8812_ZLYL_ZLXY,20250817001113,CBG8812,,ZLYL,ZLXY,202508181305,
2025-08-18_CBG8812_ZLXY_ZGNN,20250817001010,CBG8812,,ZLXY,ZGNN,202508181515,
2025-08-18_CBJ5004_ZSQD_ZLXY,20250819011518,CBJ5004,B6178,ZSQD,ZLXY,202508180015,A319
2025-08-18_CBJ5004_ZSQD_ZLXY,20250819003540,CBJ5004,B6178,ZSQD,ZLXY,202508180015,A319
2025-08-18_CBJ5004_ZSQD_ZLXY,20250819002643,CBJ5004,B6178,ZSQD,ZLXY,202508180015,A319
2025-08-18_CBJ5004_ZSQD_ZLXY,20250818024155,CBJ5004,B6178,ZSQD,ZLXY,202508180015,A319
2025-08-18_CBJ5004_ZSQD_ZLXY,20250818022734,CBJ5004,B6178,ZSQD,ZLXY,202508180015,A319
2025-08-18_CBJ5004_ZSQD_ZLXY,20250818012540,CBJ5004,B6178,ZSQD,ZLXY,202508180015,A319
2025-08-18_CBJ5004_ZSQD_ZLXY,20250818003827,CBJ5004,B6178,ZSQD,ZLXY,202508180015,A319
2025-08-18_CBJ5004_ZSQD_ZLXY,20250818002412,CBJ5004,B6178,ZSQD,ZLXY,202508180015,A319
2025-08-18_CBJ5004_ZSQD_ZLXY,20250817211008,CBJ5004,B6178,ZSQD,ZLXY,202508180015,A319
2025-08-18_CBJ5004_ZSQD_ZLXY,20250817183631,CBJ5004,,ZSQD,ZLXY,202508180015,
2025-08-18_CBJ5004_ZSQD_ZLXY,20250817094951,CBJ5004,,ZSQD,ZLXY,202508180015,
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818191606,CBJ5035,B6415,ZGCZ,ZLXY,202508181550,A319
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818191009,CBJ5035,B6415,ZGCZ,ZLXY,202508181550,A319
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818182220,CBJ5035,B6415,ZGCZ,ZLXY,202508181550,A319
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818181623,CBJ5035,B6415,ZGCZ,ZLXY,202508181550,A319
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818181010,CBJ5035,B6415,ZGCZ,ZLXY,202508181550,A319
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818172408,CBJ5035,B6415,ZGCZ,ZLXY,202508181550,A319
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250818171942,CBJ5035,B6415,ZJHK,ZGCZ,202508181450,A319
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818171421,CBJ5035,B6415,ZGCZ,ZLXY,202508181550,A319
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250818164607,CBJ5035,B6415,ZJHK,ZGCZ,202508181450,A319
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250818163626,CBJ5035,B6415,ZJHK,ZGCZ,202508181450,A319
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818161149,CBJ5035,B6415,ZGCZ,ZLXY,202508181550,A319
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250818160619,CBJ5035,B6415,ZJHK,ZGCZ,202508181450,A319
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250818152212,CBJ5035,B6415,ZJHK,ZGCZ,202508181450,A319
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250818150619,CBJ5035,B6415,ZJHK,ZGCZ,202508181450,A319
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250818145200,CBJ5035,B6415,ZJHK,ZGCZ,202508181450,A319
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818131905,CBJ5035,B6415,ZGCZ,ZLXY,202508181550,A319
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818131040,CBJ5035,B6415,ZGCZ,ZLXY,202508181550,A319
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818121149,CBJ5035,B6415,ZGCZ,ZLXY,202508181550,A319
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818104949,CBJ5035,,ZGCZ,ZLXY,202508181550,
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250818104939,CBJ5035,B6415,ZJHK,ZGCZ,202508181450,A319
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250818002621,CBJ5035,,ZGCZ,ZLXY,202508181550,
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250818002114,CBJ5035,,ZJHK,ZGCZ,202508181450,
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250817213115,CBJ5035,,ZGCZ,ZLXY,202508181550,
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250817213109,CBJ5035,,ZJHK,ZGCZ,202508181450,
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250817182841,CBJ5035,,ZGCZ,ZLXY,202508181550,
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250817182442,CBJ5035,,ZJHK,ZGCZ,202508181330,
2025-08-18_CBJ5035_ZGCZ_ZLXY,20250817001826,CBJ5035,,ZGCZ,ZLXY,202508181550,
2025-08-18_CBJ5035_ZJHK_ZGCZ,20250817000458,CBJ5035,,ZJHK,ZGCZ,202508181330,
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250819011954,CBJ5036,B6726,ZLXY,ZGCZ,202508180635,A320
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250819011536,CBJ5036,B6726,ZGCZ,ZJHK,202508180945,A320
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250819004006,CBJ5036,B6726,ZLXY,ZGCZ,202508180635,A320
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250819003358,CBJ5036,B6726,ZLXY,ZGCZ,202508180635,A320
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818115351,CBJ5036,B6726,ZGCZ,ZJHK,202508180945,A320
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818114753,CBJ5036,B6726,ZGCZ,ZJHK,202508180945,A320
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818113848,CBJ5036,B6726,ZGCZ,ZJHK,202508180945,A320
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818110852,CBJ5036,B6726,ZGCZ,ZJHK,202508180945,A320
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818101215,CBJ5036,B6726,ZGCZ,ZJHK,202508180945,A320
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818101214,CBJ5036,B6726,ZLXY,ZGCZ,202508180635,A320
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818100820,CBJ5036,B6726,ZGCZ,ZJHK,202508180945,A320
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818100732,CBJ5036,B6726,ZGCZ,ZJHK,202508180945,A320
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818095941,CBJ5036,B6726,ZGCZ,ZJHK,202508180945,A320
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818092406,CBJ5036,B6726,ZLXY,ZGCZ,202508180635,A320
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818091114,CBJ5036,B6726,ZLXY,ZGCZ,202508180635,A320
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818091002,CBJ5036,B6726,ZLXY,ZGCZ,202508180635,A320
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818070649,CBJ5036,B6726,ZLXY,ZGCZ,202508180635,A320
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818070145,CBJ5036,B6726,ZLXY,ZGCZ,202508180635,A320
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818065200,CBJ5036,B6726,ZGCZ,ZJHK,202508180945,A320
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818064602,CBJ5036,B6726,ZLXY,ZGCZ,202508180635,A320
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818063152,CBJ5036,B6726,ZLXY,ZGCZ,202508180635,A320
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818033931,CBJ5036,B6726,ZLXY,ZGCZ,202508180635,A320
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250818003657,CBJ5036,,ZLXY,ZGCZ,202508180635,
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250818003558,CBJ5036,,ZGCZ,ZJHK,202508180945,
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250817183532,CBJ5036,,ZLXY,ZGCZ,202508180635,
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250817182215,CBJ5036,,ZGCZ,ZJHK,202508180945,
2025-08-18_CBJ5036_ZLXY_ZGCZ,20250817002319,CBJ5036,,ZLXY,ZGCZ,202508180635,
2025-08-18_CBJ5036_ZGCZ_ZJHK,20250817002259,CBJ5036,,ZGCZ,ZJHK,202508180945,
2025-08-18_CBJ5055_ZLXY_ZWYN,20250819011558,CBJ5055,B1622,ZLXY,ZWYN,202508180815,A320
2025-08-18_CBJ5055_ZLXY_ZWYN,20250819003623,CBJ5055,B1622,ZLXY,ZWYN,202508180815,A320
2025-08-18_CBJ5055_ZLXY_ZWYN,20250819003203,CBJ5055,B1622,ZLXY,ZWYN,202508180815,A320
2025-08-18_CBJ5055_ZLXY_ZWYN,20250818124743,CBJ5055,B1622,ZLXY,ZWYN,202508180815,A320
2025-08-18_CBJ5055_ZLXY_ZWYN,20250818124350,CBJ5055,B1622,ZLXY,ZWYN,202508180815,A320
2025-08-18_CBJ5055_ZLXY_ZWYN,20250818091032,CBJ5055,B1622,ZLXY,ZWYN,202508180815,A320
2025-08-18_CBJ5055_ZLXY_ZWYN,20250818083558,CBJ5055,B1622,ZLXY,ZWYN,202508180815,A320
2025-08-18_CBJ5055_ZLXY_ZWYN,20250818081939,CBJ5055,B1622,ZLXY,ZWYN,202508180815,A320
2025-08-18_CBJ5055_ZLXY_ZWYN,20250818081416,CBJ5055,B1622,ZLXY,ZWYN,202508180815,A320
2025-08-18_CBJ5055_ZLXY_ZWYN,20250818080848,CBJ5055,B1622,ZLXY,ZWYN,202508180815,A320
2025-08-18_CBJ5055_ZLXY_ZWYN,20250818042933,CBJ5055,B1622,ZLXY,ZWYN,202508180815,A320
2025-08-18_CBJ5055_ZLXY_ZWYN,20250818002545,CBJ5055,,ZLXY,ZWYN,202508180815,
2025-08-18_CBJ5055_ZLXY_ZWYN,20250817182842,CBJ5055,,ZLXY,ZWYN,202508180815,
2025-08-18_CBJ5055_ZLXY_ZWYN,20250817001907,CBJ5055,,ZLXY,ZWYN,202508180815,
2025-08-18_CBJ5056_ZWYN_ZLXY,20250818172420,CBJ5056,B1622,ZWYN,ZLXY,202508181330,A320
2025-08-18_CBJ5056_ZWYN_ZLXY,20250818171007,CBJ5056,B1622,ZWYN,ZLXY,202508181330,A320
2025-08-18_CBJ5056_ZWYN_ZLXY,20250818141443,CBJ5056,B1622,ZWYN,ZLXY,202508181330,A320
2025-08-18_CBJ5056_ZWYN_ZLXY,20250818133948,CBJ5056,B1622,ZWYN,ZLXY,202508181330,A320
2025-08-18_CBJ5056_ZWYN_ZLXY,20250818133617,CBJ5056,B1622,ZWYN,ZLXY,202508181330,A320
2025-08-18_CBJ5056_ZWYN_ZLXY,20250818133027,CBJ5056,B1622,ZWYN,ZLXY,202508181330,A320
2025-08-18_CBJ5056_ZWYN_ZLXY,20250818132441,CBJ5056,B1622,ZWYN,ZLXY,202508181330,A320
2025-08-18_CBJ5056_ZWYN_ZLXY,20250818081926,CBJ5056,B1622,ZWYN,ZLXY,202508181330,A320
2025-08-18_CBJ5056_ZWYN_ZLXY,20250818002645,CBJ5056,,ZWYN,ZLXY,202508181330,
2025-08-18_CBJ5056_ZWYN_ZLXY,20250817182950,CBJ5056,,ZWYN,ZLXY,202508181330,
2025-08-18_CBJ5056_ZWYN_ZLXY,20250817001838,CBJ5056,,ZWYN,ZLXY,202508181330,
2025-08-18_CBJ5077_ZLXY_ZUCK,20250819011451,CBJ5077,B6178,ZLXY,ZUCK,202508180805,A319
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818095919,CBJ5077,B6178,ZLXY,ZUCK,202508180805,A319
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818095544,CBJ5077,B6178,ZLXY,ZUCK,202508180805,A319
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818091019,CBJ5077,B6178,ZLXY,ZUCK,202508180805,A319
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818084014,CBJ5077,B6178,ZLXY,ZUCK,202508180805,A319
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818083555,CBJ5077,B6178,ZLXY,ZUCK,202508180805,A319
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818081930,CBJ5077,B6178,ZLXY,ZUCK,202508180805,A319
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818081413,CBJ5077,B6178,ZLXY,ZUCK,202508180805,A319
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818080828,CBJ5077,B6178,ZLXY,ZUCK,202508180805,A319
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818040353,CBJ5077,B6178,ZLXY,ZUCK,202508180805,A319
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818035935,CBJ5077,B6178,ZLXY,ZUCK,202508180805,A319
2025-08-18_CBJ5077_ZLXY_ZUCK,20250818002203,CBJ5077,,ZLXY,ZUCK,202508180805,
2025-08-18_CBJ5077_ZLXY_ZUCK,20250817182555,CBJ5077,,ZLXY,ZUCK,202508180805,
2025-08-18_CBJ5077_ZLXY_ZUCK,20250817000625,CBJ5077,,ZLXY,ZUCK,202508180805,
2025-08-18_CBJ5078_ZUCK_ZLXY,20250819011925,CBJ5078,B6178,ZUCK,ZLXY,202508181045,A319
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818122816,CBJ5078,B6178,ZUCK,ZLXY,202508181045,A319
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818121605,CBJ5078,B6178,ZUCK,ZLXY,202508181045,A319
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818121159,CBJ5078,B6178,ZUCK,ZLXY,202508181045,A319
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818120823,CBJ5078,B6178,ZUCK,ZLXY,202508181045,A319
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818110827,CBJ5078,B6178,ZUCK,ZLXY,202508181045,A319
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818110802,CBJ5078,B6178,ZUCK,ZLXY,202508181045,A319
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818110038,CBJ5078,B6178,ZUCK,ZLXY,202508181045,A319
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818105011,CBJ5078,B6178,ZUCK,ZLXY,202508181045,A319
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818104438,CBJ5078,B6178,ZUCK,ZLXY,202508181045,A319
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818080818,CBJ5078,B6178,ZUCK,ZLXY,202508181045,A319
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818075548,CBJ5078,B6178,ZUCK,ZLXY,202508181045,A319
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818040356,CBJ5078,,ZUCK,ZLXY,202508181045,
2025-08-18_CBJ5078_ZUCK_ZLXY,20250818003645,CBJ5078,,ZUCK,ZLXY,202508181045,
2025-08-18_CBJ5078_ZUCK_ZLXY,20250817182059,CBJ5078,,ZUCK,ZLXY,202508181045,
2025-08-18_CBJ5078_ZUCK_ZLXY,20250817001143,CBJ5078,,ZUCK,ZLXY,202508181045,
2025-08-18_CBJ5095_ZLXY_ZGSD,20250819004409,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250819004237,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250819004224,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250819004212,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250819003326,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250819000747,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818235750,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818220827,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818213837,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818213309,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818211618,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818205158,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818204821,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818203423,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818164203,CBJ5095,B6415,ZLXY,ZGSD,202508182040,A319
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818131902,CBJ5095,,ZLXY,ZGSD,202508182040,
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818121614,CBJ5095,,ZLXY,ZGSD,202508182040,
2025-08-18_CBJ5095_ZLXY_ZGSD,20250818003141,CBJ5095,,ZLXY,ZGSD,202508181900,
2025-08-18_CBJ5095_ZLXY_ZGSD,20250817183225,CBJ5095,,ZLXY,ZGSD,202508181900,
2025-08-18_CBJ5095_ZLXY_ZGSD,20250817000857,CBJ5095,,ZLXY,ZGSD,202508181900,
2025-08-18_CBJ5096_ZGSD_ZLXY,20250818122318,CBJ5096,,ZGSD,ZLXY,202508182245,
2025-08-18_CBJ5096_ZGSD_ZLXY,20250818003153,CBJ5096,,ZGSD,ZLXY,202508182245,
2025-08-18_CBJ5096_ZGSD_ZLXY,20250817183223,CBJ5096,,ZGSD,ZLXY,202508182245,
2025-08-18_CBJ5096_ZGSD_ZLXY,20250817000856,CBJ5096,,ZGSD,ZLXY,202508182245,
2025-08-18_CBJ5105_ZLXY_ZSTX,20250819003511,CBJ5105,B6725,ZLXY,ZSTX,202508181410,A320
2025-08-18_CBJ5105_ZLXY_ZSTX,20250819002509,CBJ5105,B6725,ZLXY,ZSTX,202508181410,A320
2025-08-18_CBJ5105_ZSTX_ZSAM,20250818183426,CBJ5105,B6725,ZSTX,ZSAM,202508181710,A320
2025-08-18_CBJ5105_ZSTX_ZSAM,20250818181624,CBJ5105,B6725,ZSTX,ZSAM,202508181710,A320
2025-08-18_CBJ5105_ZSTX_ZSAM,20250818181011,CBJ5105,B6725,ZSTX,ZSAM,202508181710,A320
2025-08-18_CBJ5105_ZSTX_ZSAM,20250818171433,CBJ5105,B6725,ZSTX,ZSAM,202508181710,A320
2025-08-18_CBJ5105_ZSTX_ZSAM,20250818170955,CBJ5105,B6725,ZSTX,ZSAM,202508181710,A320
2025-08-18_CBJ5105_ZSTX_ZSAM,20250818170542,CBJ5105,B6725,ZSTX,ZSAM,202508181710,A320
2025-08-18_CBJ5105_ZSTX_ZSAM,20250818170050,CBJ5105,B6725,ZSTX,ZSAM,202508181710,A320
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818164149,CBJ5105,B6725,ZLXY,ZSTX,202508181410,A320
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818163151,CBJ5105,B6725,ZLXY,ZSTX,202508181410,A320
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818150609,CBJ5105,B6725,ZLXY,ZSTX,202508181410,A320
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818143947,CBJ5105,B6725,ZLXY,ZSTX,202508181410,A320
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818143546,CBJ5105,B6725,ZLXY,ZSTX,202508181410,A320
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818141943,CBJ5105,B6725,ZLXY,ZSTX,202508181410,A320
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818141421,CBJ5105,B6725,ZLXY,ZSTX,202508181410,A320
2025-08-18_CBJ5105_ZSTX_ZSAM,20250818133549,CBJ5105,B6725,ZSTX,ZSAM,202508181710,A320
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818104943,CBJ5105,B6725,ZLXY,ZSTX,202508181410,A320
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818075553,CBJ5105,,ZLXY,ZSTX,202508181410,
2025-08-18_CBJ5105_ZSTX_ZSAM,20250818002252,CBJ5105,,ZSTX,ZSAM,202508181710,
2025-08-18_CBJ5105_ZLXY_ZSTX,20250818002155,CBJ5105,,ZLXY,ZSTX,202508181410,
2025-08-18_CBJ5105_ZSTX_ZSAM,20250817182547,CBJ5105,,ZSTX,ZSAM,202508181710,
2025-08-18_CBJ5105_ZLXY_ZSTX,20250817182514,CBJ5105,,ZLXY,ZSTX,202508181410,
2025-08-18_CBJ5105_ZSTX_ZSAM,20250817001649,CBJ5105,,ZSTX,ZSAM,202508181710,
2025-08-18_CBJ5105_ZLXY_ZSTX,20250817001642,CBJ5105,,ZLXY,ZSTX,202508181410,
2025-08-18_CBJ5106_ZSTX_ZLXY,20250818233034,CBJ5106,B6725,ZSTX,ZLXY,202508182135,A320
2025-08-18_CBJ5106_ZSTX_ZLXY,20250818231744,CBJ5106,B6725,ZSTX,ZLXY,202508182135,A320
2025-08-18_CBJ5106_ZSTX_ZLXY,20250818220749,CBJ5106,B6725,ZSTX,ZLXY,202508182135,A320
